challenge,response
10000010010001011000110011001000,1
00001001100101001001010000001110,0
01100000110000101001000011010000,1
00110011010011011110011100111101,1
01011000110100000111011001110100,1
00011001010110011011100111101111,1
00110100101011001100110101111000,1
10010010110010010011010101111101,0
10101100100101010100101010110101,1
11100101100001010101010100101111,1
01101110110101011101000110111111,0
10010111011001101001100111001100,1
00110001101100011100001001111110,1
01111110000010101011001011101101,0
00011010101110111000101110100011,1
11110000000111011011111100101001,1
10101010011111000011000101001011,1
01100011110110110000000111111100,1
01001011110010110110101100100010,0
10000001000011010010111000110000,0
01111111111100101110001101000001,1
00000100011001110011101101110101,1
01010011010010011101101001001000,1
10011100101101000111000110100101,0
11011111001000101001011001010000,0
01100110111111101100000010000110,1
11100110010100010101000010110101,1
01001000000001101010101010000001,1
00000100101000011011110111100100,0
00101000001011101110000010111100,0
00110011011010110001101001000101,0
11011011100001111000011100101101,0
01010011111001101101000010010011,0
11001111101001101100111100111110,1
11111100101011110100101001011010,1
10010000001101110001010111001000,0
11001000010111110000110101000110,0
00100010100110001011110110110001,0
01010110110011101111100011101100,1
01101101111000101011001100111011,0
00110110100010010001111011101011,1
01000100001110111010101011000101,1
10101100101010010001011001111001,0
00011000101011100000000100111110,1
11010110011100111001001111010110,0
01100001000101010111010111000010,0
11101110101000111101011010000101,0
10001100001100010100000001101101,1
01011000000001101000101010011101,0
11101010000110010000101100101010,1
11100001111001001000010101010111,1
11010110011100110000100000111001,1
10101111111001100111001111110110,1
10001000110010011101101010001010,0
01111100000010000001101110110111,0
11000100100110000111001011000110,0
11111100010010100100010001111110,1
10001000010100110100001000000110,1
00111100000100010110010101001001,0
00010000101110001111111000100010,1
10111001101110000001011000110101,1
00001010010101111010111100110101,0
00010101101011011001101010011101,1
00100010000011010110011100101011,1
00101011011100010001001101000011,0
00101010101000110011000000001011,0
11101001001101100111111011011001,0
10001001110010000000110001001101,1
00110110100001010001010101101011,0
01000100100111000100110010100010,1
11000010010101010111000000110101,1
01010101000011010100000011011101,1
10011001101001110100100100100100,1
10000001100000011110100001001101,0
11010111010101000111000010000000,1
01000001010110101100010000000000,0
01011110001111000101001101101100,0
01010110101111101111101000111001,0
01010111000111001110111011101110,0
00011101001010010110010110001000,0
01001010100011010001010111011000,0
00111100001101010110000100101110,0
11011110000011110011100110100111,0
11110001101010011010011001011000,1
10011010100111101001100101001100,1
11000111100011111110110001000101,1
11110100010011010111111001000000,0
10110111000100010101110000000010,0
11100011001000111100111001010100,0
01111101001000011000011011010011,0
00100010101001100000100010111111,1
10010100011110000001000011011000,1
10001101000110011000001000011111,0
11000101001011110100111110111110,1
00011010101100011100010000101111,1
01010010000110110001100010101001,0
00001010000001001110111101001000,0
01101000000101101101111000000110,1
00010010101111001100110111001011,0
01100001010101101100010011011111,1
11011101101111010011010110001111,1
11111101110000010111100001101011,1
11001001110000011111111111101111,1
00100101101101110101000000011010,0
11010100000110001111011110101111,1
00100000000000010010000101110000,0
01010111010001010000111001100101,1
00011101010111000100100000100101,1
10011101011111001101010011110110,0
10010110011000000101110110010101,0
11001000001010101101010110001001,1
11101101000110010010110110100011,0
01100000110001110011010010010100,0
00010011100111110111000100010000,0
10010010000111101011110011100110,1
10001100110111101100111001110101,0
00111001010001010101001101010011,0
10010000111000110010111010000010,0
00010100111011010010000001001001,1
11110011110001100110100010110001,0
01000100010010000000000000110000,1
01011101011010011000110010001011,1
11100100000010010110000101010000,0
01001011101010010101010111110011,0
10010000011111111001011001101001,1
10001000110001111000000011110110,1
11101100110100010011010001011110,0
00011101010000111101000111111111,0
01110101001100000101110110110111,0
11100101100100100000011001110011,1
01000110111101010111001100100111,1
00011011100101000011110011111100,0
11001001011110011100101100000110,1
00001011101101100110001010101000,1
11010011111010001001110100110010,1
01001011101101010111101101011100,0
00000011001010110111001100101000,1
10011101000110011110111001000101,1
10101011101000000001100011101010,1
00000011101110010110110110010001,0
00010111011110001000101110010101,0
01101001110111010110010010010011,1
00011101011101110101101101111100,0
11010011011111001001100101100001,0
11100010100100110100101111110001,1
11001010001101010111010101101000,1
00001010001111101111101110000000,0
00110000000110111010100110001000,0
00111101010110001001110010101011,1
11001001000101110101001010100011,1
11111100111101111111010010011101,1
10010110001110000000111011010110,1
01101011110001111000101111110101,1
00101001011110100010000111010111,0
00011101100101010011100010011011,0
01110011011011101011111101010001,0
00101010110110011010010000001010,0
10101110010011101100111101001011,1
00111101110011011011100001010110,0
00101000101100001001101010010011,0
10111110011101110011010001001000,0
11011000010100110010100010110110,0
00011010010100110101011010110101,1
01101111011000101110011000111010,1
11101001001001111101101101001000,0
11110110111101100010110000101000,0
01100000110101101100011101100110,0
11001110011101011111010010111010,1
11111000011000110011100101011000,1
10001010111111010010100101110011,1
11101000110000101101001000011001,1
11010001011111110110010010010100,0
01001011010001010010000100100011,1
10001100110110101000000010100011,0
01000000110111110111110010011010,1
10110110001011000010001010001110,1
01111010000111010101010101101100,0
01010000100000000110111100000001,1
00011001101000100001000001011100,0
00110101001001100011101101000101,0
10100110111011001100001100011111,0
01010001010000100011001010000110,1
00001010001001001000110011111111,0
00000110111110101010110110110001,0
00000010101100001000011111111000,0
11001001011011111010011101011000,1
11111011100010101001100110100010,1
11101100111101000101110011001011,0
01001011101010010010011111000011,1
10111001111110101101011001111110,1
10011000101110001101101010011111,1
01010001111110111111110011000111,0
01110011001010010000001011110100,1
01100100001010100011010101111100,0
01010000001100110010110010111000,0
01100110000001111011011000010101,0
00010000000111100111010111101011,1
00010000011011101110001010101011,1
11101001110101000000111100101011,1
01010001001111011101000110100110,1
11111000010001011010111011011001,0
10011001111110000110110010001101,0
11111000010001001001010101100000,0
01110100101100110001101111111011,0
00011100100000100011110110011110,0
01000000000001000001111000000000,0
00110111000101101110011111101010,1
11001000111111101010010111010111,0
10011110001010001001011101100001,1
11000111001001011011110110010111,1
11111010110111100011000100101101,1
11100100001001100100110010011111,0
10001010111111000101101111101110,0
11011110000110111111000011001101,0
10110000001011010011010100000100,1
01111000000010110010010111011001,0
10101001011011011111101100101100,0
01011011000101110111101000111000,1
01000010010100110111010110111110,1
00101110111001111010111110010111,1
10001010101001100111001000110101,1
00110101001101001100110010101110,1
01001110101011001001100011010110,1
00110010111111111101000000111101,0
00111111000100101101011010001110,0
01011100010001110101011101111011,1
00010100110101001001010101001110,1
11010001111010100000010000011000,0
01000111111000011010001110001011,0
00010110111000111110001110000000,0
11111011101111101001001110000001,0
11000000110101110110010101100000,1
01110010101010011011100010100100,0
00010111001010100100000000010010,0
10100110111010100010100110000001,1
10010011000010010000001010000111,1
10100100101110100011000101100001,1
01010110110000010001011001101001,0
11110000110100111111101001011100,0
00111010001110001001101100001001,1
01100011111101100110011011100000,0
11110111011100101111100011101010,0
01001110100010010110101001100101,1
00001010100000100110011010010101,1
01010011110001100001011111101011,0
00101111110100101111011110010010,1
01010001000101011000110111100101,1
11001010111100000111100010110000,0
11011000110111011101001011101111,1
10010100001110011100011101000110,1
11100100101111000110111010000010,0
11101011110111011011000010011000,0
01001101100001001110100110010000,0
00111110111011111110011100110100,1
01010101100101101101111111011110,0
00011001110101111011010000000011,1
10001011010100100101101101001111,0
10011100100001000010101101101010,1
10010100001110000110001110100101,0
11001110101111001100000110111010,0
10011000100100010000000001010010,0
00010111100100000011000011011010,0
00111110101111101011111000111110,1
00111000010111000001101100110011,1
00000101001101110011101101110110,0
11001110111010100101100100001011,1
00111110011001110000001001101100,1
01100110110110101010001101100101,0
00010010100001000000111010100001,1
01000100100111111101010010011011,1
10001101000110111100000100111010,0
11011110000110000010011101000111,1
00010010001001111001001100101111,1
10111010101010101101011001010001,0
00010011001110111011010011000010,0
00000101100000011111001001010101,1
10100010101010000110011010110100,0
00000010100010011110101100000110,0
01001010011100110100011111111010,0
11000000001011111100001000101010,0
11001010110011001001111011001000,0
01011011111100111111011101001101,1
01111110010001100101101100011001,0
01111000000001011000011111110000,0
11011100110101101001000000101001,1
11011011111011101111011101111010,1
00100111011110000101000001111100,1
00011001110101101101011100111011,1
10000000010111011011000001101010,0
11000111000110100101101100010001,0
11001011100001000000100111010110,1
01010011111111011111000001111100,1
00010011101111010100100010001110,1
10000010010111111000010101000010,1
11110011000000001001101001011100,1
10101010010011011010100000100010,0
00101100010110011001100001011001,0
00101101111110000001000010111001,0
11000110101101011010000111000110,0
00100110010010011100000110110000,0
11111100001000100010001011010010,1
00100100001110111101100010001000,0
11010010010100010001110000111000,1
11011101100101000110011001011000,1
01010001110111010101110101011100,0
01001110001111010100110100001111,1
00011011010111000101011011010011,0
10110101100101100100000111010010,0
10000011101011001111101101111110,1
11010101101011100011000001011011,1
11101011010110101111100111111001,1
10011010000101011010001100010001,0
01001011001000100010000010100100,0
00100000010101010010111101011111,1
11100100110011010110000001110101,1
00110100111011001111001011101101,0
00100100010001010010111011001111,0
10001011101001010110110100110100,1
11101001000101010101001110101001,1
10111000111111100010111101001011,1
00001000001000010110101101100101,0
11000111100111010100010001000000,0
01010000111010011110000001111001,0
11010010001011110000001011110011,1
11100111001100001100101100101000,1
10011111100111111000000011010000,0
11001101110010011000011001100110,1
10101100000101010011000001110110,0
11101000001110110011101010110001,0
10001101100011100011101100010011,0
11010111001110010101010000111011,0
11110001100001111000110101011111,1
10111111000001011111100011111010,1
11111100101001111100101101011111,0
10110000100010010100111101011010,1
00110100100101110101010100111100,0
00101101100110111000111010111111,0
01001100100001100111000001100010,0
01101110110000010101110100111000,0
10001001100110010001100010100111,0
00101000011010111110111100101001,0
00001100011011100101100101110011,1
10110110111111101011110000111010,1
11011100101100101000010011111000,1
10101010111100111000110000101111,1
00111111010011101101100101011010,0
01000000101010011000000010111101,1
11000111000111000101110011110001,1
00010000011111010111001011010101,0
10101110100111001000010101100011,1
11110110101000000111010100000000,1
01110010010110101001101001011011,0
11001110111010011010010011111101,1
01101110000111111011011010101101,0
10001100100111001111010001000000,1
01000000000011100110011111101101,1
10001010100101111011100111011000,0
01110000011111000111000010110100,1
11011001111011100101000011100010,0
10001001101111100100101101001011,1
01110100000011000001101001100101,0
00000010110010000010011000011011,0
01100101010011010100011110011010,1
11010110000101110010101011011111,1
01010110101100110000010101110100,1
00101011111010001001001111110100,1
01000010000010100100001100100011,1
01111100010111000100100000111101,1
00000110001111111010001010110110,1
11001011000001100111000110001100,0
10100101011111010000010000011110,0
11101110110000010111010101001100,1
01101010101010111100101101111000,1
11111001111011111001010101001110,0
10010010000100110001010001111011,0
00000100110101110101100110001000,1
00001111111101000100111101100101,1
10110001000100110111100110100010,1
01011010110111011001001011010001,1
10010100011111111000000101000011,0
00100011011001101001011001110110,0
10010111111100101010011100000010,0
00100000000010000111010010010111,1
00100011011101000111010111100001,0
01000010010101010011101000110011,0
11111011101101000001110100010100,0
11010100001101010000101100101000,0
01000110111000111101101110010101,1
01100101110101100000101101101110,1
10010000011001110000010011000011,0
01100110101011010101000111111101,0
00101100000100111001110000011001,1
10011100110010010011000011010011,0
00010110110110001110100000001110,1
00111011110010001001100101101011,0
01111100011010100100011110100111,0
00000001111010100000011000111001,1
00101101011101011100001001011101,0
10000111010110001111111101001101,0
01010001001101101011111101100010,1
10000000001110101111010100000110,0
11100100100111011111011010111011,1
10100110000110100101100111100011,1
11101011101000011010100111010011,0
01110000001101011000101000100111,0
11101110000110111000110011000100,0
10101111101111110101001100010000,1
10100011100111001100010010110010,0
10111011001111100111100000001111,0
00111001110010010111101010110001,0
00111101000001100001111101111001,0
01010000000111111100011011110100,1
01111110101111010000111000000101,1
10101111110110111110100111010010,0
01111010100101000110011000000010,1
11110100110111111100100110100101,1
00111001100111011010101100111100,1
10110110011111010001010100111101,0
01101001100010001111011001101000,0
01010110010000100111010000000011,1
10001111011101101101110010000111,0
10011100011111010100100110001010,1
11101000001011010010111111101111,1
10111010011011001010110001001010,0
11101010111011101101000110011011,1
10100111010001011011101001101101,1
01000110011101010010101101011100,0
11111000111011000010110100110100,0
10100101011110110111011100000000,0
00111000001011110010000111100100,1
00001100010101101010100100101101,1
11101011111011100011010100100001,0
00010010010100010011000100001011,1
11000011011000001011001110110111,1
10000010111111100011101001001010,1
10100101001100011001111101000111,1
11100000100111101101110101011010,1
01011110011000100111100111011011,1
00101000110100101110000010001110,1
10000010111110100100110101111010,0
11000100000110100110011011011001,1
11001010110111111111100100011000,1
11100010000011001110101001001010,1
00110100001011110010001010111010,1
01001111110100100100001000000110,0
01001100011110001100011110101011,0
10110001010010110110100111011100,0
01001100101100000101111011000001,1
11011001010101110111101101101011,1
10001101011001001011001110101101,0
01011111001000100001110111111100,1
00101010010010010010011011110000,0
10110011100001110100001010101101,1
10110011100001101101001001011100,1
10111100100001011110010111011110,1
01110110111110111011011011101101,1
10011000001101100100000001001100,0
00010101110000001100110111010101,0
11011011001101001111101010001101,1
00011111100011001110100101111010,1
11100101100001111101110100100001,1
10011011001010011011010101001011,1
11110101110001111011100110101010,0
10000011100100100100111100000101,0
10010010001111000100111001011101,0
01100000100100000000011101110010,0
00101101001000000110101011011010,0
00100111111000010010010110100100,1
01000000001001110000010101000110,1
01101101001111111010110101001100,1
00110111101101011101101110101100,1
11110001000100101100111111010000,0
10010001110010111110001110000110,0
10111000001101111000110110000010,0
11000001111110111110100101001100,1
11001000010000101100000110011010,1
00001101010110001001101001011000,0
01111110101110100000001101010010,1
10101110011111111011101000010001,0
01100100110000110111000111001111,1
10110111100101110101101100101000,1
10100011000100001010100001001001,1
01011001000101010101000011111111,0
01100010010011000100101101100010,0
10000011110110101011001001100101,0
11011000011100000110010011111100,0
00101010001100000011011000111011,0
10001011010100100011000011101101,0
10111010110110100111100101000111,0
11111110100010110010101101111001,0
00001010011010111110001001101100,1
10000110001100000100001111010111,1
11111011001100010100110110100000,0
00010111001001001001001001011111,0
11001110110101010110011010011111,1
01000001010100111011101111000111,1
10100000111000100000000001000101,0
00011001110111100010110111101101,0
01000100011111001001100110011101,1
10111100101001011111100001111011,1
11101001101100010110000111110100,0
00010101011011101010101101111001,0
11110101100111011100100010000111,0
11111001100011011101110010000100,1
00100011100111011100010110011001,1
11111000000111110101110010000000,0
11000110100110000000011011101010,0
10011101111011010101010011111101,0
11010111100010001100011111001100,1
11110111100000000100011111001111,0
10101000111000110011110010010100,0
10101111110001101110111001101111,0
10110011010011011110110001110100,0
00010100111111100111111010111100,1
01110001111011110101111001111010,1
11011001110110010011001000001110,1
11101100100111110110111110111111,1
00111101101100011000101000101000,1
11111000101000010000111001110000,0
11011001110110110011000010101111,0
01100001111000011110100000001101,1
11110000101000111010011001101000,0
11001101011111101000000010100010,0
11100111010001101110101111101011,0
01101110110100111111001100001011,1
01100101101100011000010011110111,1
00101010001011010101010100011111,0
11101000111110110100011010110101,0
01010011010100011101001011000001,0
01110000001010010011100000010101,1
00100000010101110010101011101011,0
10011111010101011100010111111100,0
11101000101011001010101111111111,1
01111100111010110101111110110100,0
11110101100111001101000100000000,1
00110110010001101001111110101011,0
00011110100000110000010110010110,1
01101110011001110001011010011000,0
10011001110001100001101010101000,0
10001000101101111100110001101011,1
01101000100000010101111111011010,0
11101000110001111010000000011101,0
00011110001110110010010111100101,1
10101001000101110010101000000101,0
01001011101001000100100010011000,0
01000111000101011000101001111110,1
00111111100010110001101110101010,1
01100000111111000100011111111010,0
10111111111001000100010000001110,0
10001111001100110010010010000011,1
00000001000001101011101100000101,0
11110101101101011011100100110100,0
00110000100110010100010011100010,1
10000111010000101100111011010010,0
01110000010100110110111010011011,1
10010100001111101100001001011010,0
00000101011000101000011101001000,0
00000111111000110000111100010001,1
10100000101001011001010100011000,1
11111001000111001000010111111101,0
10011011000010100110100000010111,0
00111110000000110110001100110011,0
11010101110110000101011101011101,0
01000010101010010101110100110101,1
00110100111001000001111001110101,1
00101100010000000000101110010101,0
01001000111001110111001010111010,0
00100101111111100011101000011000,1
10001010110101101100000111000100,1
00110011010100001000001011011100,0
01000101111100100001111010010100,0
01001111101001101001011000010001,1
10010101111100101110111001010101,0
11000001111001100100000101011010,1
01000000001110011101000101000010,1
11010101000101010011011001100100,0
10101110111110111010001010101110,1
01110010010001110000101011011101,1
11001010100001001110101111001010,0
11011100011110100100101111101110,1
11001111000000111111110100100001,1
11011010111001110010000010110010,0
11111001001111101110011111001100,0
00101011000000001011010101110000,0
10001011100111011101001111010100,0
01011011011000010110111001000010,1
01111101101001011010110101010010,0
01101011100000101110110101011100,0
11011011000011110000000100100110,0
00011111001011100100100100001100,1
11000100111000011001100110100001,1
00110101011111010110111100101110,0
10010010000011110011011001100011,1
11100001000000011000110011000101,0
01100010000111010001011100110011,0
00110100011011110011001010010011,1
01001000101101110101010101000001,1
11001111100000001111011101010001,0
00011011101011110000001011001111,1
11100111011011011011010111101111,1
11001110101110111000100110001010,1
00000110001011101011110010010010,1
00011110001110011110111110001110,0
10010001101111100011010011101011,0
10111111010011001100011001000101,0
00000011011000100001111110010111,0
10001011100101111110111101000101,0
01001011111000011011001001001000,0
11110111000001101010100000110010,1
10101100100001011001111110001111,1
11000010110101010011001011111010,0
10111001011011001100001001111010,0
11111001001110001001011110110000,1
10100110001111100000110000110010,1
00100010111101111101001101000011,1
00010011001111110011101100001010,1
10000000000110000101100001000100,0
01011111101011001001011100011010,1
10010010100101000111110110010100,1
11001110001100111101110101110000,0
01001111101011100010110011110101,1
