challenge,response
1001101111100011,0
1111010100000101,0
1011101010111001,0
0000000101110110,0
0110001000111001,0
1100100010011101,0
1101101101100001,0
1101001000001011,0
1111010001100011,0
1110001011011100,1
1111000000111110,0
1011110110010001,0
1000001100110011,0
1100111100100011,0
0010000100010110,0
1000010011001000,0
1100011100000011,0
1000111110110101,0
0011010010011010,0
0110110100010100,0
1111001100100000,0
0000111001011110,0
0111101100101001,0
1101111010111000,0
0101110101011111,0
1001000111101011,1
1000110111101101,0
0011001100101000,1
1111000011100110,0
1000000100110101,0
0110100111010100,0
0111110000100100,1
1101000000110111,0
0101101101010110,1
0110101000010111,1
0101100010011000,1
0000000001100111,0
1000100111011001,0
1000101001000100,0
1001111110011101,0
1100100101010100,0
1001110011001001,0
0101010011000101,0
0111010101001001,0
1001100110010000,0
0000011100101001,1
1100110111111000,0
0011101011000111,0
1010001010100111,0
0010110101011101,0
1000110011111110,0
1001010110011111,1
0010111001000111,0
1101110001101011,1
0001011101110011,0
1100110001100110,0
1000110100010000,0
1100110000001110,0
1101100111101101,0
1101000100000010,0
1110111001010010,0
0100000101011010,1
0000100001001111,0
1101011101111100,0
1111000110001101,0
1010110001010001,0
0001001000001001,1
0001010101001110,0
1101111000111010,1
0000010001000101,0
0111001111110111,1
0000001110111010,0
1100000100001111,0
1100000101101110,0
0100011111111100,0
0011111111100011,0
0100010011000101,0
0001110000000111,1
1100110000011011,1
1001111111110011,1
0010111101000010,0
0101100000101100,0
0100101001010000,0
0001000111001011,0
0010101011011111,1
0010100011011101,1
0100000101010101,0
1000011100000010,1
1111001110110011,0
0010101100001011,0
1010100000011010,0
0100010111011101,0
1010010111110000,0
1011011000101010,0
0100101101100011,1
0111010001100111,0
1011001111011111,1
0101001001101110,0
0111111100011010,0
0111100101001001,0
0001110100111011,0
0000011000001100,1
0100111111011111,0
0110001011110101,0
0101011111100101,0
0110101111000001,0
1100101111010011,0
0011000000100011,0
0100001000100111,0
0001101111010111,0
0100000011100010,0
1110011001011010,0
1011101011101011,0
1000001010010110,0
1111101000001011,0
0011010110000110,0
1111011100101111,0
1001101100001011,0
0110111010000000,0
1101000100101001,0
1111100110111101,0
0000010101010100,0
0011100110110010,0
0000010010010010,0
0110010110110110,0
0010010101111110,0
0000100100001011,0
1011100000000101,0
1111010110111011,1
0010100100000100,0
0111001000010111,0
1011010001100001,0
1000000110011101,1
1010110110011100,0
0110110100111001,0
1000101101110001,0
1101010100001110,0
0011100001111001,0
1111101000011011,0
1111100111000000,1
1010000101111010,0
1100110000111101,0
1011000111101110,1
1000010000111111,0
0111001101101010,0
0011100100100011,0
1000011000011110,0
1010011000000100,0
0000011111011011,0
0110010100011000,1
1010110011000110,1
1001001101101010,0
1100110110101010,0
0101001000111101,0
1010100011101010,0
1010000110000101,0
0110110100100001,0
0000111100001100,0
1011110011001001,0
0100110001110001,0
0010000000101100,1
1111011111001000,1
0011011001001110,0
1110000000100011,0
0000110000100101,0
0100111001101111,0
0001001000011011,0
1101101111000111,1
0001001110010001,1
0100111101110011,0
1110101011001100,0
1111000001110101,1
0100110001000001,1
1011111001101100,0
0010100010000000,0
0110101010001010,0
1001000010011111,0
0100000010011010,0
0010000101100001,0
0000001000101011,0
1000111110001011,0
1110000011110011,0
1101100110111100,0
0000100110110100,0
1001011100110000,1
1101000111000101,0
0011011110110100,0
1111011001010010,0
1110011010011011,1
1001000111111101,1
0111010111111010,0
0010101111101000,0
1101001111110010,0
1101111000100110,0
1101111010110000,0
1111100101001001,0
1100011110101111,0
1011010000111010,0
1001111101111010,0
1000001001000101,0
0000100110010100,0
0110000011000010,0
0011001101001101,0
0101100011010000,0
0001100101011001,0
0011010010101100,0
1001001011001001,0
1010110010010101,1
1110010110000101,0
0110111011010101,0
1001011101100110,0
0011000110110001,0
0111111000001010,0
0001101010111011,0
1111000000011101,0
1010101001111100,0
0110001111011011,0
0100101111001011,0
1000000100001101,0
0111111111110010,0
0000010001100111,0
0101001101001001,0
1001110010110100,1
1101111100100010,0
0110011011111110,0
1110011001010001,1
0100100000000110,1
0000010010100001,0
0010100000101110,0
0011001101101011,1
1101101110000111,0
0101001111100110,0
1100111110100110,0
1111110010101111,0
1001000000110111,1
1100100001011111,0
0010001010011000,0
0101011011001110,0
0110110111100010,0
0011011010001001,0
0100010000111011,0
1010110010101001,0
0001100010101110,1
1101011001110011,0
0110000100010101,0
1110111010100011,0
1000110000110001,0
0101100000000110,0
1110101000011001,1
1110000111100100,0
1101011001110011,0
1010111111100110,1
1000100011001001,0
0111110000001000,0
1100010010011000,0
1111110001001010,1
1000100001010011,0
0011110000010001,0
0001000010111000,0
1011100110111000,0
0000101001010111,0
0001010110101101,0
0010001000001101,1
0010101101110001,0
0010101010100011,0
1110100100110110,0
1000100111001000,0
0011011010000101,0
0100010010011100,0
1100001001010101,0
0101010100001101,1
1001100110100111,1
1000000110000001,0
1101011101010100,0
0100000101011010,1
0101111000111100,0
0101011010111110,0
0101011100011100,0
0001110100101001,0
0100101010001101,0
0011110000110101,0
1101111000001111,1
1111000110101001,1
1001101010011110,0
1100011110001111,1
1111010001001101,0
1011011100010001,1
1110001100100011,1
0111110100100001,0
0010001010100110,1
1001010001111000,0
1000110100011001,1
1100010100101111,0
0001101010110001,0
0101001000011011,1
0000101000000100,0
0110100000010110,0
0001001010111100,0
0110000101010110,0
1101110110111101,0
1111110111000001,0
1100100111000001,0
0010010110110111,0
1101010000011000,0
0010000000000001,0
0101011101000101,0
0001110101011100,0
1001110101111100,0
1001011001100000,0
1100100000101010,1
1110110100011001,0
0110000011000111,1
0001001110011111,0
1001001000011110,0
1000110011011110,0
0011100101000101,0
1001000011100011,0
0001010011101101,0
1111001111000110,0
0100010001001000,1
0101110101101001,0
1110010000001001,0
0100101110101001,1
1001000001111111,0
1000100011000111,0
1110110011010001,0
0001110101000011,0
0111010100110000,0
1110010110010010,0
0100011011110101,0
0001101110010100,0
1100100101111001,0
0000101110110110,0
1101001111101000,0
0100101110110101,0
0000001100101011,1
1001110100011001,1
1010101110100000,0
0000001110111001,0
0001011101111000,0
0110100111011101,0
0001110101110111,1
1101001101111100,0
1110001010010011,0
1100101000110101,0
0000101000111110,0
0011000000011011,0
0011110101011000,0
1100100100010111,0
1111110011110111,0
1001011000111000,0
0110101111000111,0
0010100101111010,0
0001110110010101,0
0111001101101110,1
0010101011011001,1
1010111001001110,0
0011110111001101,0
0010100010110000,0
1011111001110111,0
1101100001010011,0
0001101001010011,1
0110111101100010,1
1110100100100111,0
1111011011110110,0
0110000011010110,1
1100111001110101,0
1111100001100011,0
1000101011111101,0
1110100011000010,0
1101000101111111,0
0100101101000101,0
1000110011011010,0
0100000011011111,0
1011011000101100,0
0111101000011101,0
0101000010000000,1
0001100110100010,0
0011010100100110,0
1010011011101100,0
0101000101000010,0
0000101000100100,1
0000011011111010,0
0000001010110000,0
1100100101101111,1
1111101110001010,0
1110110011110100,0
0100101110101001,1
1011100111111010,0
1001100010111000,0
0101000111111011,0
0111001100101001,0
0110010000101010,1
0101000000110011,0
0110011000000111,0
0001000000011110,0
0001000001101110,0
1110100111010100,0
0101000100111101,1
1111100001000101,0
1001100111111000,0
1111100001000100,0
0111010010110011,0
0001110010000010,0
0100000000000100,0
0011011100010110,0
1100100011111110,0
1001111000101000,1
1100011100100101,1
1111101011011110,0
1110010000100110,0
1000101011111100,0
1101111000011011,0
1011000000101101,0
0111100000001011,0
1010100101101101,0
0101101100010111,0
0100001001010011,0
0010111011100111,0
1000101010100110,0
0011010100110100,0
0100111010101100,1
0011001011111111,0
0011111100010010,0
0101110001000111,1
0001010011010100,1
1101000111101010,0
0100011111100001,1
0001011011100011,1
1111101110111110,0
1100000011010111,0
0111001010101001,0
0001011100101010,0
1010011011101010,0
1001001100001001,0
1010010010111010,0
0101011011000001,0
1111000011010011,0
0011101000111000,0
0110001111110110,1
1111011101110010,1
0100111010001001,0
0000101010000010,0
0101001111000110,1
0010111111010010,0
0101000100010101,0
1100101011110000,0
1101100011011101,0
1001010000111001,0
1110010010111100,1
1110101111011101,0
0100110110000100,0
0011111011101111,1
0101010110010110,0
0001100111010111,0
1000101101010010,0
1001110010000100,0
1001010000111000,0
1100111010111100,0
1001100010010001,0
0001011110010000,0
0011111010111110,0
0011100001011100,0
0000010100110111,0
1100111011101010,0
0011111001100111,1
0110011011011010,0
0001001010000100,0
0100010010011111,0
1000110100011011,0
1101111000011000,1
0001001000100111,0
1011101010101010,0
0001001100111011,1
0000010110000001,1
1010001010101000,1
0000001010001001,0
0100101001110011,1
1100000000101111,0
1100101011001100,0
0101101111110011,0
0111111001000110,0
0111100000000101,1
1101110011010110,1
1101101111101110,0
0010011101111000,1
0001100111010110,0
1000000001011101,0
1100011100011010,0
1100101110000100,0
0101001111111101,0
0001001110111101,0
1000001001011111,0
1111001100000000,1
1010101001001101,0
0010110001011001,0
0010110111111000,0
1100011010110101,0
0010011001001001,0
1111110000100010,0
0010010000111011,0
1101001001010001,0
1101110110010100,1
0101000111011101,0
0100111000111101,0
0001101101011100,0
1011010110010110,0
1000001110101100,1
1101010110101110,1
1110101101011010,1
1001101000010101,0
0100101100100010,0
0010000001010101,0
1110010011001101,0
0011010011101100,0
0010010001000101,0
1000101110100101,1
1110100100010101,0
1011100011111110,0
0000100000100001,0
1100011110011101,0
0101000011101001,0
1101001000101111,0
1110011100110000,1
1001111110011111,0
1100110111001001,0
1010110000010101,0
1110100000111011,0
1000110110001110,0
1101011100111001,0
1111000110000111,0
1011111100000101,0
1111110010100111,0
1011000010001001,1
0011010010010111,0
0010110110011011,1
0100110010000110,0
0110111011000001,0
1000100110011001,0
0010100001101011,0
0000110001101110,0
1011011011111110,1
1101110010110010,0
1010101011110011,1
0011111101001110,0
0100000010101001,0
1100011100011100,0
0001000001111101,0
1010111010011100,0
1111011010100000,0
0111001001011010,1
1100111011101001,0
0110111000011111,0
1000110010011100,0
0100000000001110,1
1000101010010111,1
0111000001111100,1
1101100111101110,0
1000100110111110,0
0111010000001100,0
0000001011001000,0
0110010101001101,1
1101011000010111,1
0101011010110011,0
0010101111101000,0
0100001000001010,1
0111110001011100,0
0000011000111111,1
1100101100000110,0
1010010101111101,0
1110111011000001,1
0110101010101011,1
1111100111101111,0
1001001000010011,0
0000010011010111,0
0000111111110100,0
1011000100010011,0
0101101011011101,0
1001010001111111,0
0010001101100110,0
1001011111110010,0
0010000000001000,1
0010001101110100,0
0100001001010101,0
1111101110110100,0
1101010000110101,0
0100011011100011,0
0110010111010110,0
1001000001100111,0
0110011010101101,0
0010110000010011,1
1001110011001001,0
0001011011011000,0
0011101111001000,1
0111110001101010,0
0000000111101010,0
0010110101110101,1
1000011101011000,0
0101000100110110,0
1000000000111010,0
1110010010011101,0
1010011000011010,0
1110101110100001,0
0111000000110101,0
1110111000011011,1
1010111110111111,0
1010001110011100,1
1011101100111110,1
0011100111001001,0
0011110100000110,0
0101000000011111,0
0111111010111101,0
1010111111011011,0
0111101010010100,0
1111010011011111,0
0011100110011101,0
1011011001111101,0
0110100110001000,0
0101011001000010,0
1000111101110110,0
1001110001111101,0
1110100000101101,0
1011101001101100,0
1110101011101110,0
1010011101000101,1
0100011001110101,0
1111100011101100,0
1010010101111011,0
0011100000101111,0
0000110001010110,0
1110101111101110,0
0001001001010001,0
1100001101100000,0
1000001011111110,0
1010010100110001,1
1110000010011110,0
0101111001100010,0
0010100011010010,0
1000001011111010,0
1100010000011010,0
1100101011011111,0
1110001000001100,0
0011010000101111,1
0100111111010010,0
0100110001111000,0
1011000101001011,0
0100110010110000,0
1101100101010111,0
1000110101100100,0
0101111100100010,1
0010101001001001,0
1011001110000111,0
1011001110000110,0
1011110010000101,1
0111011011111011,0
1001100000110110,0
0001010111000000,0
1101101100110100,0
0001111110001100,1
1110010110000111,0
1001101100101001,0
1111010111000111,0
1000001110010010,0
1001001000111100,0
0110000010010000,0
0010110100100000,1
0010011111100001,1
0100000000100111,0
0110110100111111,0
0011011110110101,1
1111000100010010,1
1001000111001011,0
1011100000110111,0
1100000111111011,0
1100100001000010,0
0000110101011000,0
0111111010111010,0
1010111001111111,1
0110010011000011,1
1011011110010111,0
1010001100010000,0
0101100100010101,0
0110001001001100,1
1000001111011010,1
1101100001110000,0
0010101000110000,0
1000101101010010,0
1011101011011010,0
1111111010001011,0
0000101001101011,0
1000011000110000,1
1111101100110001,0
0001011100100100,0
1100111011010101,1
0100000101010011,0
1010000011100010,0
0001100111011110,0
0100010001111100,0
1011110010100101,0
1110100110110001,1
0001010101101110,1
1111010110011101,0
1111100110001101,0
0010001110011101,0
1111100000011111,0
1100011010011000,0
1001110111101101,0
1101011110001000,1
1111011110000000,0
1010100011100011,0
1010111111000110,0
1011001101001101,0
0001010011111110,0
0111000111101111,0
1101100111011001,0
1110110010011111,0
0011110110110001,0
1111100010100001,1
1101100111011011,0
0110000111100001,0
1111000010100011,0
1100110101111110,0
1110011101000110,0
0110111011010011,0
0110010110110001,0
0010101000101101,0
1110100011111011,0
0101001101010001,0
0111000000101001,1
0010000001010111,0
1001111101010101,0
1110100010101100,0
0111110011101011,0
1111010110011100,0
0011011001000110,0
0001111010000011,0
0110111001100111,0
1001100111000110,1
1000100010110111,1
0110100010000001,0
1110100011000111,1
0001111000111011,0
1010100100010111,0
0100101110100100,0
0100011100010101,0
0011111110001011,0
0110000011111100,0
1011111111100100,0
1000111100110011,0
0000000100000110,0
1111010110110101,0
0011000010011001,0
1000011101000010,0
0111000001010011,0
1001010000111110,0
0000010101100010,0
0000011111100011,1
1010000010100101,0
1111100100011100,0
1001101100001010,0
0011111000000011,0
1101010111011000,1
0100001010101001,0
0011010011100100,1
0010110001000000,1
0100100011100111,0
0010010111111110,0
1000101011010110,0
0011001101010000,0
0100010111110010,1
0100111110100110,0
1001010111110010,0
1100000111100110,0
0100000000111001,0
1101010100010101,1
1010111011111011,0
0111001001000111,0
1100101010000100,1
1101110001111010,1
1100111100000011,0
1101101011100111,0
1111100100111110,0
0010101100000000,0
1000101110011101,0
0101101101100001,0
0111110110100101,0
0110101110000010,0
1101101100001111,0
0001111100101110,0
1100010011100001,0
0011010101111101,1
1001001000001111,0
1110000100000001,0
0110001000011101,0
0011010001101111,0
0100100010110111,0
1100111110000000,0
0001101110101111,0
1110011101101101,0
1100111010111011,0
0000011000101110,1
0001111000111001,0
1001000110111110,1
1011111101001100,1
0000001101100010,0
1000101110010111,1
0100101111100001,0
1111011100000110,0
1010110010000101,0
1100001011010101,0
1011100101101100,0
1111100100111000,1
1010011000111110,0
0010001011110111,0
0001001100111111,0
1000000000011000,0
0101111110101100,1
1001001010010100,0
1100111000110011,0
0100111110101110,0
0110111111101010,1
1000000011000110,0
1010110101100001,0
0101101101011000,0
1100001000110100,0
1000011101000100,0
0101001011011101,0
0000000000110111,0
0001111110110111,0
0111000100111011,0
1011011111001100,1
0111001100010101,0
0101100110100111,0
0100111000000111,1
1000101000001111,1
0110011000111111,1
0101011011100000,1
1100100001111000,0
1011101100101011,0
1010111011110100,0
1001001001001000,0
0111111000000111,0
0001110011110011,0
1010010111001101,0
1110101011110101,0
0110000010100111,0
0110000111100100,1
0011010000110011,0
1000111010010000,0
0000000011111101,0
1111111010101101,0
0100011100010010,0
1010001010110010,0
1001100100100001,0
1011100011100111,1
1110000110110100,0
1011110100010010,0
1101010001010100,0
1011101001110111,0
1000001011001110,0
0011001011101001,0
1111110010101101,0
1110110001011101,1
0111011000101010,0
1001100111010000,1
1101010110100111,0
1000010001010100,1
0110100010110001,0
1110111111111110,0
1011111010100000,0
1011011001001110,0
1111110011010010,1
1111110011010010,1
0100111000101010,0
1011001111110000,0
0010101110011001,0
0111001100001011,0
1001111010111010,0
1010101100111001,0
1000011111101100,1
0011001010000110,0
0101110000000011,1
1000011010110100,0
0000000011100110,0
1010110110110101,0
0110001110100000,0
1001010001010000,0
0110110100000101,0
1111100001100110,0
0110011110111110,0
0101011000000100,0
1101110001111010,1
1001111100100010,0
1001010110011101,0
1111100101110111,0
1011101111011100,0
1011001100010010,0
1110010111011101,0
1111011110101101,0
1011111110101111,0
0001000101010111,0
0111111000100001,1
1111110011010101,0
1011111011101010,0
0011111101100100,0
1010001111101110,0
1111011110001101,1
1010011000010100,0
0100101001110111,0
1010000100110010,1
0000010101010001,0
0110100000110001,1
1011100010100110,0
1010000100010111,1
0010011111110101,0
1010001000111100,0
1100011101100011,0
1110111111100110,0
0110010110110110,0
1100100001010000,0
0100010100101111,1
1101100010100101,1
0010110110011011,1
1100010001111010,0
0001001011001011,0
1101000010111001,0
1100011010101101,1
1001101011111111,0
0000001010010111,1
0101100101110101,0
1110100110100100,0
0100001110111011,0
1100110001011101,0
1011010101000000,1
0110100101000000,0
1101111110111010,0
1010111101011110,0
1000101101010011,0
0100110110111101,0
0010011011101110,0
0111011001001010,0
1101010100111101,0
0100001001100100,0
0111110000001011,0
0010101101101100,0
0111011110010100,1
1000001010100100,0
0000101110011110,1
0100010101010100,0
1000001010100001,0
0001100100111111,0
1011111010100111,0
1001011100110011,0
0110110000101111,0
0001000111011011,0
0101101011101100,1
0001000100100110,0
1010100000100110,0
0111000101000110,0
0000010100001101,0
0010101000000100,1
1000000111010101,0
1011010111010010,0
1111001000110101,0
0010100101100000,1
1011000011000001,0
0001011111010010,0
0110011011100100,1
1010001011001111,0
1011000001011100,0
0100011010011010,0
1001101011100000,1
0100110111101101,1
0011010101111001,0
1000011100110001,1
0011010100101100,0
0011110010111011,0
1110001011010010,0
0101010101111101,1
0100010011100001,0
0001000110001100,0
0001001100101011,0
1011001011111110,0
1101010010100111,0
1110100100001100,0
1000010111110000,0
1010100010100110,0
0101111001000010,1
0111011111001010,0
1000001011110010,0
1000111011000010,0
1011110010011010,0
0000110010111011,1
0010101100100110,1
0100110000000000,0
1010011100101111,0
1011110000101110,0
1011011010100011,0
1111111100010001,0
1101000010100100,0
1000111001100101,0
0100010100001111,0
0101101100011001,0
1001110000010011,0
1011110101100110,0
0011101101101011,0
0110010001111110,0
1000111110100000,1
0110011001010011,0
0010110000011111,0
0111101111001110,0
1100101000101110,1
0100001001110000,0
1101110111100001,0
1001110001000011,0
0101010001100011,0
1011011101001111,0
0011100011101001,1
0100001000111110,0
1111011010111010,0
1001110000100101,0
1011010011101001,0
0011111010000101,0
1101100000000010,0
1010100100101100,1
0000011111010001,0
1101101000001101,1
1110011000111110,0
1101111001010001,0
1001111101011001,1
0110011100010000,0
0101000100001000,1
1110110110010001,0
0110111010001000,0
1110111011100001,0
1100001011110111,0
0011111110011000,1
1100100100010000,0
0100010011100011,1
0011000010011101,0
0001001010010001,0
1010000000111010,0
1011101101111001,0
0010101001100110,0
1101111011111101,0
1111100100011001,0
1001010001000010,0
0111000110001110,0
1001010011011000,0
1110100111000011,0
1110111011010100,0
1011101001101110,0
0010010111101111,0
1001101100110011,0
1111001000001010,0
0100001100010001,0
0111010110011010,0
1000011011001110,1
0010100110011011,0
0010001101111100,1
1100011101001001,0
0010001101011010,0
1110010011010100,0
1011011100111011,0
0111000011010000,1
0101110001110000,0
0100111101001100,0
1100000001011010,0
0110011010010111,0
0011110110010000,0
0001110110100111,0
1011011111011001,0
0011010011001000,0
1011011111101110,1
1010111001110000,0
0100111000110100,1
0001000101110111,0
0001101100111100,0
0011101001000101,0
0110010110100010,0
0101001001000101,0
0111111000001011,0
1110110110111001,0
0001100110010111,0
1111010010001111,1
0010111111001111,0
0000101110000011,0
0000111000101010,0
1100111100111001,0
1001100011110110,0
0000010111110101,0
1110001110001101,0
1100000010011111,1
0011011101110000,0
1010111011101100,0
0000100011100010,0
0111111010010100,0
1011010000110100,0
1000011101001110,0
1101000010011101,0
1011100101010101,0
1111011011010000,0
1110001100011110,0
1001110011111001,0
0111000100111001,1
0101011110101010,0
1010100110110101,1
1101011001111110,0
0100011001001010,1
0001111000111001,0
1001110011111101,0
1011000101010000,0
0010110000110101,0
0001100001100001,0
0011100011011001,0
0110011001010011,0
0011101110110100,0
0111111010111001,0
0111001100100111,0
0110000010111101,0
1100000000101000,0
0010101100101001,0
1111100100110011,0
0011101101010001,1
0011110001011001,0
1101000111110101,0
0100100010011100,0
0111011001101011,1
1000110000001001,1
1001010001110110,1
0110001110111100,0
0011011000111111,0
0111001110100010,1
1011011100000101,0
0100001000000100,0
0101010010000010,0
0111111100001111,0
1001011111110111,0
0001110001100110,1
1110100011010100,0
0011011010111110,0
1111111010010000,0
0001010000101111,0
0000101111010100,0
0000001111110010,0
1100110000100101,0
0000000101010110,0
1101101110001010,0
0111101011111011,0
0101000111001111,0
1110001110001010,0
0110001000010101,0
1101100100010000,0
1001010010001011,0
0100100110000110,0
1110101100111001,0
0011001000100101,0
0110011001100001,0
0010100011111010,0
1110000101001001,0
1101001100000000,0
1100001000110001,1
1010010101100011,1
0010011011111011,0
1100101100110010,0
1110100111100110,0
0000011111001100,0
0000001111100010,0
0110001100100100,0
0010010100101010,0
1110000001010101,0
1010101000110001,0
1000101011100110,1
0000111010011111,0
1001000010010011,0
0110000100100110,0
0100000100010001,0
0010000101000110,0
0001010001011011,0
0111011001111111,0
1010011011110011,0
1101011100001000,0
0100110110101011,0
1110011111110101,0
0000001110110010,1
0000100100010100,1
1000100101110111,0
0000111110010011,0
1000011001100000,0
1101011100110011,1
0010000100000001,0
0000101011110101,0
1110111011110010,1
0100011000001010,0
1100011111100010,0
0001111000010000,0
0110111010111000,0
0001011101001110,1
0011000010101011,0
0000011100010010,0
0111111111101001,0
1010001100110100,0
0010000101011100,1
1011111010011111,0
0100011101111110,1
1010111111010000,0
1101000100101111,0
1101100001111010,0
0011000100100010,0
1010100110111011,0
0111001010010000,1
0110001111000011,1
0101010001101110,0
1010000110001101,0
0100010010011001,0
1111100000110111,0
0100001010000101,0
1010010001000000,1
1010001010110111,0
0011111000111011,0
0011111011010100,0
0000111101101000,0
1001011010000010,0
1110111101100111,0
1100100110111000,0
1001011100101010,0
0010110011011110,1
0101100110000000,0
0110110110110000,0
1001101011111000,0
1011001010110011,0
1000111101101101,1
1010001101101100,0
1000010110101101,1
1111100000011001,0
0000111110010000,0
1110011110110001,0
0101101001101101,0
1000110000000011,0
0110100110100011,0
1000100111000000,1
0011001100001001,0
1011011000101110,0
1110000101001110,0
1000100101010001,0
0110110010010011,0
1110101101111111,1
1010100110010010,0
0001000111110001,0
1011011010101010,1
0100010001100000,0
1011111001000111,0
1001110001010100,0
1011100010011011,0
1111100011101100,0
1100000010010000,0
0001001010000001,1
0100000001100111,0
0010110101110101,1
1111100111110101,1
0001100010111000,1
0010011010101000,0
0000111100000111,0
1110101100101100,0
0011010000001110,0
1101101011000101,0
0110110110011000,1
1101101000100111,0
0000101101111110,0
0000110110000101,0
1010001100011010,0
0001011101011010,0
1110100110010000,0
1101000000100100,0
1000001101001001,0
0111100000011011,0
1000000001001001,0
0101111011001000,0
0001100101101010,0
1111110000010100,0
0101000000001100,0
0000101001000101,0
0010000001101010,0
1000100000001110,0
0000100001111110,0
0111000101111111,0
1010101000001100,1
0010000011010001,0
1110010100111001,0
0110010100101011,1
1100001101101110,0
1011010100101000,0
1110011000010101,1
1110000111011111,1
0111001000110010,0
0000011001001101,0
1011110010010011,1
1000011001000110,1
0100010100011110,0
0001011100100010,0
0100000000000000,0
1100110011100110,0
0101001101001110,1
0001010111110110,1
0100110101000101,0
0000100011000000,0
1101110000010100,0
0110001001011101,1
0000111011100011,0
1011101110001100,0
0100001011010001,1
0101000000101110,0
1011110000110111,0
0010000101001000,0
0100001010100011,0
1100101101101001,0
0110000101010011,0
1100111010010010,0
0001110111111100,0
1101101100011001,0
1010110110000011,1
0100110111000010,0
0001100000010100,1
0110110011000001,0
1101011101100101,0
0011111011010001,0
1000000010110011,0
1000111010100011,0
0011010010010101,0
0101010010000001,0
1110110001001100,1
0101011010110010,1
1000001001100010,0
1100100010011011,0
0110010000011110,1
1111010011001111,0
1110010101001110,0
1001010110001010,0
0111101100101100,0
0001101011001100,0
0010000100110101,0
1010011100001111,0
1101000010001110,0
0111001011011000,0
1000011000010100,0
1111110011101111,0
1000111100000011,0
1011100000101001,0
1101100000010000,0
1101010110110100,0
1001010011010100,0
1011001110000111,0
1000010100100011,1
1000100100011110,0
0000011110111111,0
1110010110010101,0
1111101011010011,0
1101010011100100,0
1111110110111011,0
0100101010010100,0
1011111001000000,0
0010100000110011,1
0011001100110001,0
0101111011001111,0
0110001110100101,1
1000010101100101,0
0101001100000000,0
0001100011101101,1
0110100011010101,0
0101100001101010,0
0010000001011001,0
1001001100101101,0
0001000010011010,0
0000101100100111,0
0100110011101101,0
