challenge,response
1101101011010111,1
1111011111011111,0
0010101011100101,0
0101110010111000,1
1001100001010100,0
1100100111101110,0
0011011001111011,1
1011101000001001,0
0001010101111110,0
0000001000110110,0
1000101011001001,0
1100011100010001,0
0111001110010110,1
0000011101010010,0
0100010000111010,0
1010011100011010,1
0000011110000011,1
0111111110100010,1
1001001110011011,0
0000101000000110,0
0100111001110101,0
0010000100100111,0
0110001001011010,1
0110001000101111,1
0111001011110011,1
0100000111100000,0
0001001100010110,0
1001001101000011,1
1101111100101111,1
0101110110011110,1
0010001001110110,1
0110110100101110,0
1010010010101001,0
0010011011000001,1
0001101110011100,0
1000110000101011,1
1100001001011000,1
0000011110001100,1
0001110110101100,1
1000101111010100,0
1011011101100010,1
0110101100110000,0
0000101101010011,1
1010011101110100,0
0000000011010110,1
0000100010100000,0
1100011111101110,1
0011110110010000,1
1110100001110000,1
1000101001101011,0
0011011101101111,0
0010001101110000,0
0011111101110001,0
1110011100011111,0
1011100001011000,0
1000011110010101,1
0111011101011011,1
1011101100110100,1
0111101001101100,1
1111000101001110,0
0010010010011001,0
1010011000101011,0
0011101000111010,1
0111011111110010,1
1100000110110001,1
1111110101000011,0
0100100111000010,1
1011001100101011,0
0000010100110110,1
0011011111110000,0
0010011111100110,1
1101010001101101,1
0100100000001001,1
1001101010110101,1
0011001010111011,1
1101111000011000,0
1111100001001111,0
0001011000111101,0
0001111000111011,1
1000111010110011,1
0010100110011110,1
0011110110111111,0
0000011000101101,0
0001101111000111,1
1110001011001101,1
0111001110011001,0
1101100000010001,1
0111111110100000,1
1000001111000001,0
1110011101101100,0
0111001000101111,1
1001011101001111,0
1111011000111001,1
0110110101000001,0
0111111011110000,0
0110100100010101,1
0000001101000000,1
0100101011001010,0
0001110100101011,0
0111110110010110,1
1100111100011110,0
1000110111001101,0
0101011111000101,0
1010001111011111,1
0010001110101110,1
1010101010000000,0
1111011001010001,0
1010000101111001,0
1100001000100110,1
0011100110100110,1
0011000101011110,0
0111000101111000,1
0000110010001000,1
1001100000000111,0
0110101011011101,0
0010000010001000,0
1100001110110000,1
1110111111000010,1
1010001000011110,0
1101111000001001,1
0111001010011000,1
1110110111000110,1
1001001100111001,0
1001100001110101,0
0010101000100111,0
0100100101011111,0
1110101000010010,0
0111101100100111,1
1110111111010011,0
0001110111110011,0
1110111101100111,1
0000010111010010,0
0111011101110001,1
1111110111000000,1
0111001001101100,1
1010101100001011,0
0001000111101011,0
1111010000000100,1
0100100100100011,1
1111010000101111,1
1010100001010101,1
1011110101111010,0
1101100011101011,0
0000010101000100,1
1100010111011011,0
1111001101011000,0
1111111110100011,1
0100011110101010,0
0111100110011111,0
1011110011111111,0
0110010110110011,1
0000001000010010,1
1011110110100111,0
1110101010110011,0
1000101010101101,0
0110010010011110,0
0011000111100100,0
1011010011011001,1
0000110111100000,0
1011001000101111,0
1101011010111011,1
0100010111001111,1
0100101100011110,0
0100000000100100,0
1101000110111010,1
1111100000110001,0
0001000101001100,0
1110000111001110,1
1011010011111110,1
1011111111100011,1
0001100010010100,0
0101101101101110,0
1101110100111000,1
0011010101101110,1
1010111100010001,0
0111100000110010,0
1110011111101100,0
0100010101001001,0
0100001110011000,0
0010001111100010,1
1000000110100001,1
1101111001111010,1
1001101000000111,1
0010010000110010,0
0011000110001000,0
1000011010001110,1
1111110001010000,1
0001111001011001,1
1111000110011001,1
0101101111110000,1
0100001100001001,0
1101000111101000,1
1100010000100011,0
1111111111101010,0
1110100010010101,1
0011101001011011,1
1100100011100110,1
1101000000100000,0
0011110011011001,1
0100011000111111,0
1001001000111000,0
1100000011110011,0
1101101101010010,1
0110000101011001,1
0110001010011001,1
1100011111111010,1
1001111010110110,0
0011101100110001,0
0001001010000101,0
1010000111010001,1
1101010000001100,1
0010000011000100,1
1111101000110010,0
0101101001100011,0
1110001100111100,1
1011001101011101,1
0110110100010000,1
1011111111100001,1
1010110100001100,0
0111001011001000,0
1110111000101011,1
1011111111101111,1
1000000110000110,0
0001011010000010,0
1101001011111111,1
1001111100111000,0
1000101001111001,0
1110001010101001,1
1100011100111000,1
0101100110101000,1
0110101100101111,0
0100000001001100,0
0100010111010011,1
0111110011101010,0
0110001110000010,1
0111000100010010,1
0111101001110001,0
0110101001000111,0
1001011000001110,1
1000101100111100,1
0000001101100001,1
1001000000111101,1
0010111011110111,0
1111100100000011,1
1110000110110111,0
1100010100011010,0
1000110110011111,0
1000100001111101,0
1100111111110100,0
0110111101110001,0
1001111110000100,0
0011010001011111,1
1000100100100111,0
1011101011110010,1
1010011010100011,0
1010100110101001,0
0111101110000011,0
1011111010000001,1
1011001101011000,0
1100001010111001,1
0100011000001101,0
1010001010001001,0
1101100010001100,0
0011100000100100,1
0010111101011001,1
0000001111000111,1
0001000010111010,0
1010100111011001,0
0001100011000010,1
1010110000010001,0
1101101101110011,1
1000110101110111,1
1100101011101110,1
1011010100010011,0
1000100001100101,0
0000110110001100,0
0110100010010001,0
0101111010011110,0
1001001010011110,1
1100111001100010,1
1111010101001101,0
1001010100011010,0
1011101110101110,0
1011011000010010,0
1011010010011111,1
0100100001010011,1
0010100000010011,1
0001101110010101,1
1010111110110111,0
1110110011101110,0
0110011010010101,0
0101001001101111,0
1011000000001001,0
0000110000111011,1
1011100111010110,1
0011111000000000,1
1111001111101000,0
1101011100111000,0
0110001000110110,1
0011001000100100,0
0011010100011110,0
1110001000100111,1
1001011011000011,1
1100011010010000,0
0100001011010011,0
1110000111111000,0
0100100010001110,1
0010111010100010,0
0111111010100011,1
1100011011101101,1
0010010101100101,0
1011010011111011,0
0010001010001111,1
1000000001010101,0
1101011101000110,0
1011100101010100,1
1000011010000110,1
0001111011110111,0
0011101101100111,0
0100010100100011,0
0001111100011001,0
1001100000010111,0
0111001000010000,1
0111010000111100,1
1100101101000101,0
1010101011101001,0
1100000010111011,0
1111100111010011,1
0010110001001010,0
0011100000010001,0
0000111101011111,1
0111110000110011,0
0001000001101110,0
1001011011011001,0
0011101011100111,1
0011001100001001,0
0001111100000010,0
0001000001111100,0
0001101010100010,1
0000010110111001,0
1011001101100010,0
1110010101110011,0
1011011110110000,1
0100110001100100,1
0110010101010001,0
0100111101001001,0
0100101000111000,0
0000110111000110,0
0101111101100010,1
1011001111100100,0
0001111001100111,0
0000010100100000,1
1011101010110011,0
1001000000001100,1
1010010000110010,0
1010001000010100,0
0111000100110100,1
1110001000111111,1
0011001010000001,1
0100100100111000,0
0011010100111011,0
1110110100110000,1
1000010111001101,1
1000100001001000,1
1010001011000000,0
0111110101010010,1
1110001111111111,0
1100011000110100,0
0000101101110110,1
0110011101011111,0
1010100111010010,0
1001100000000110,0
1100101010001001,0
1000100010100001,0
0010001110101001,0
0101111000000010,0
1011011101100101,1
1110011010011111,0
0000100011011010,0
0010111101110111,0
1010001001011111,1
0101101000101110,0
0000100001100101,0
1100001111110010,0
0100111001100011,0
1101011001111011,0
1010101001001111,1
0000101110101100,1
0000011010011110,1
0010101001010100,0
1000100010101101,1
0010110100001011,1
0011011001110001,1
0001010011010111,1
0000011111010011,1
1110101111001011,0
1100110011101110,1
1111010111101000,1
1010101111010101,1
1001001110001111,0
0011000001011011,0
0100101000010110,0
0000010111100111,1
1011010001110110,1
0011001110011110,1
1010000100001010,1
0011110100111001,0
0111111110110011,1
0100111101111100,1
1011100111101001,1
0101110001011101,1
0100000001110111,1
1000100000001100,1
0101010111110101,0
0101000101000001,1
1010111001110010,0
1110100111001100,0
0101101111011111,0
0010111111011100,0
1100111111000001,0
1101000000100010,0
0111100010100111,1
0010010100001110,0
0001001100101011,1
1010110000011101,0
1111111010100110,0
1000110111010000,0
1010010101010010,0
0111110100011000,0
0011001100010011,1
1000000000110100,0
0111100111111011,0
0010101111111010,1
0100000011101001,0
1101110101010011,0
1010011111011101,1
1100010000010111,1
0111001110111110,0
0111010111111010,1
1101001100100000,0
0110001101010000,1
1111010111011110,1
0111010001110101,1
0010010011010110,0
1001101011010010,1
1110111110011011,1
0111101000111010,1
0000000101111110,1
0101110110110010,0
0010000110010000,1
0101100001010000,1
1011010111001010,0
0101011111010011,0
0101100001011111,0
1011101000001100,0
1011100001100001,1
0001000111010100,0
0101110110110110,1
1010101001001011,0
0110101011010110,1
1101101011111100,0
1111111000000001,1
1100001001010011,0
1001000101000111,1
1000010111010011,1
0101001001000110,0
0000100100100110,0
0101110010000111,0
0011001101111110,1
1010010100101100,0
0001010010001000,1
1110100010111110,0
1101100001111000,0
1010101111101101,1
0111111100110010,0
0001111011010011,1
1100000001011010,0
0111001010010100,1
1110001110111011,0
1101101001111110,1
0000000101001100,1
0110010011001000,0
1011011001000101,1
0011001110010101,0
0100001000111101,1
1100011111001011,1
1001111001010110,0
0001110100001000,1
1000011100110001,0
1010011111010100,1
1011100101110000,0
0101010101011001,0
1101100100011100,1
0011110100111010,1
1101101101000010,1
1010001111111110,1
0100010010010101,1
1110010010101110,1
0111011100000001,1
0000001000000011,1
0010011101010010,1
1011010010010000,1
1100110101101000,1
0001111001110001,0
0000011000111001,0
0111100010010011,1
0001101100111100,1
1001100001101101,0
0001100111000000,0
0010010101010110,0
0001001000010110,1
1101001100001100,1
1100110111010100,0
1101001000100011,0
1000110010110000,1
1011010101110000,1
1101001001000101,1
1100110110100110,1
0111000011000001,1
1100100111011110,1
1110111010100000,0
1010011011010101,1
1111001100100010,0
1110110101010010,0
1010100001010011,0
0101101011010001,1
0100110100110001,0
1010000111110011,1
0110011110111010,0
1101110011011111,0
0101001010100111,0
0101101000110110,0
0111000010101101,0
1100011100101001,1
0010101100100111,0
0001000011000111,0
0100011010000111,1
0101101110010101,0
0100001110001001,1
0111101101100101,0
0011111100011100,0
0100100101100110,0
0101111101110111,0
1101100011111011,0
1111000001001110,0
0011010111011111,0
1111011010010101,0
1001011110111101,1
0101010010001100,1
0100000100001000,0
1100011111001000,1
0010000110101001,0
1010101110100111,1
1101011010110101,0
0111111001010011,1
0000111100010101,1
1001000011111100,0
0001001101101011,1
0111101111001000,0
0110111000011100,0
0000100111010101,1
1010011010010111,0
0100101101011110,1
1110010000111100,0
1110001011010100,1
1101110100100001,1
0011010111111001,1
1000011000110001,1
0101110010001111,1
1111110001111001,1
0111111110110000,1
1001010110011010,0
1001110011010110,1
1101000010011010,1
1001000100010101,1
1000100000011101,1
1011010100000110,0
1011100110000100,1
0011111111000110,1
0100101101100011,1
0000001101101100,0
1111010011110100,0
0011011011110011,1
1101010101110100,1
1010110010011000,1
1010110100001011,1
0010110111111011,0
0100010101101101,1
0010001011011100,1
1011111111001000,0
1000011111001010,0
0011011100010111,1
1001111011100010,1
0011100110101001,1
0101100110011110,1
1010001101001111,1
1001111101101011,0
0001101100001111,0
0110001001010100,0
1100010111110001,1
1001101000100110,1
0101001011100011,0
1110011000011000,0
0110000010101011,0
0000111111000110,1
1101100010010011,1
0010110010000110,0
1110101011001111,0
0110110001011001,0
1011001101011110,1
0000010100100111,0
0111110110000000,0
0011100100111000,1
1101101100101001,1
0101010111111101,1
0100010100000100,1
0000111100001010,0
1010111100000000,0
0000000111101011,0
