challenge,response
0111100000011111,0
0011011100011011,1
1111111110101001,0
1010110100101101,1
0111000110101000,0
1101011100000001,0
0101011010010101,1
1010111011101111,0
0100011000010110,1
0000000111000010,1
0001100001100111,1
0100011111100000,1
0000010010011010,1
0000001010011100,1
0101101001011010,1
1100101001100111,0
0101000011001011,1
0000011000010101,1
1111100000101111,0
1010101111010001,0
1011011101010100,0
0101111011000001,1
1100110000011110,0
0001100100000011,1
0110111011010101,0
1100010110011010,0
1110011000001101,0
1111110001110011,0
0101101010100001,1
1100010000111101,1
0110110010001101,1
1101011011010001,0
1001000110010011,1
1110101011111100,0
1001010010011110,1
0110100001001110,1
1101110100000010,0
1100111110101100,0
1101100111110001,0
0010001000110100,1
0001000111000000,1
1001110111001110,0
0000110111000110,1
0011011010111000,0
1100001101011111,0
1000101010011101,1
0001000110101000,1
0011011100010000,1
1111100000110000,0
0011100010110110,0
0111000111000010,1
0110000100000001,1
1111100111100001,0
1100101101111111,0
1000010111000011,1
1000010011101000,1
0000101001000110,1
1111101111011100,0
1111010110011001,0
0000100111111100,1
0111101100111100,0
0110100011110000,1
1000111000110100,1
0010110010101101,1
1010101100001011,0
1011010001010111,0
0001001111000101,1
0010111000100111,1
1010001001111110,0
0110100101011100,1
0111001011100111,0
0101001001001110,1
0010111001000101,1
0100011010010011,1
1110111001101010,0
1110010101111100,0
1100001011001110,0
1000010111110111,0
1001110001011101,0
0001000000101011,1
0001000111101100,1
0000110011011111,0
1010000010011010,1
1101000110000100,1
1111111101110001,0
1010010010101001,1
1100001011001101,0
0110111111110001,0
0001111110111110,1
0110110011001010,0
0110101010010110,1
1111010000010100,0
1010001100000001,1
0000110100000010,1
1000000101100000,1
1111011111001111,0
1111110100100011,0
1101010000010101,0
1110100000000110,0
0000101010001110,1
1001010100110001,0
0111001110000010,1
1001000110110100,0
0100101110011011,0
0110011011110101,0
1010000110010100,0
0010000010101101,1
0000010000001001,1
0110000101111010,0
0010000010000110,1
0000100010111101,1
1011001001011010,0
0110011011011100,1
1100110101011111,0
1001101100111111,0
1011000110000110,1
1000101011000101,1
0101000101011010,1
0010100110011000,1
1001110001011111,0
0111110010100111,1
1001111100010010,0
1110000000110011,0
1000001000010100,0
0010010010101000,1
1011010100010000,0
1111101001101111,0
0101100010100110,1
1010111011000111,0
0101011101010100,1
0000101010000001,1
0000110001011100,1
0100110110100101,0
0000011111101010,1
1101101101001000,0
0100011011000001,1
1001011111100100,0
0111111001101000,1
1010000100110101,0
1010001111100100,0
0010111010100101,1
1111010100110100,0
1010001011010100,0
1110110000101111,0
0000001001101001,1
1101001010110101,0
0001011011011100,1
1111111010111110,0
0011000010110111,1
0001011011000010,1
1111011011010001,0
1110100000000010,0
0100100101011111,0
1100000100100100,1
0000010100100101,1
1001001000000001,1
1111011110110010,0
1011110100010010,0
0111111001010111,0
1100110111111111,0
0111001001101000,1
0100101011111001,0
0100011001101000,1
1111100000110100,0
1110110110000011,0
1100101011010101,0
0001011101101111,1
0100011100100010,1
1000000100001100,1
0011110010110001,0
1111010000000001,0
0000110100011011,1
0001101000110100,1
0011011011111110,0
0010011000010110,1
1011101001001110,0
1110111010001100,0
1111010011011001,0
1011101000001011,0
0011101100010110,0
0100010001010100,1
0000010011010110,1
1110000010010011,0
0100000001110101,1
1100111010111101,0
1110100001001000,1
0101000011011001,1
0101101001101101,1
0111101000001111,0
0010101011000010,1
0101010100010010,1
1110101000011010,0
1101111111001111,0
1010101110001110,0
1101111000010011,0
1101001101011111,0
1101011101110110,0
0001011100011010,1
0011000001001010,1
0101001100111101,0
0101010101111100,1
1111011001111111,0
0101110110000000,1
0110110010000100,0
1001100000111101,0
0001111101100011,1
0011101011001101,1
0011010101101001,0
1111011011101010,0
1110101110001000,0
1011111011101110,0
1100000011110001,1
0011001011010000,0
1110000111001110,0
0011011100101110,0
1100000011110111,0
0111101011000000,1
1101000101011010,0
0100101100011110,1
0111001001110010,1
0010111000011000,1
1010101011101010,0
0000000101110100,1
0011001111001100,1
0010110000101110,1
0111111001110101,0
0110001011000100,1
1011111011111101,0
0101110111010011,1
0010101110110011,1
0111101010110010,0
0100011000010011,1
0110001110100010,1
1000101111100110,0
1110111000110000,0
0110100101000110,1
0101000000011011,1
0101100010011101,0
0100001000111010,1
1011000100011101,0
1000110011100001,1
1101101111011001,0
0000010010000001,1
1111111101101010,0
0010110111100000,1
0001100011111100,1
1100010010000100,1
1100001011010001,0
0010001110001011,1
1011000011101110,0
1110101100100100,0
0010000110010011,1
1110111100000111,0
0111100010111101,0
1010111010000001,1
1010010111110001,0
0001011101111011,1
0100011000101001,1
1000010001000100,1
1111110001011100,0
1000110101001101,1
1110000111101111,0
0101000000011000,1
0110101110111100,0
0001111001110011,1
0011111100000111,1
0001101000000100,1
1011010000101110,0
0010110111101110,0
1001100111110110,0
1010011001111001,0
0000110101101010,1
1100011000101101,0
1110010001100100,0
0000000110111011,0
0000011000110001,1
0110011000011000,1
0010101100100101,1
0100111001101001,1
1110110110100010,0
1111000010011111,0
1000001110100011,1
1000001011101110,0
0000100001101111,1
0010100100110001,1
0001110111000111,1
0011001100100010,1
1011000101100001,1
1001111100011011,0
1110010001011110,0
1111110000100101,0
1110011101101000,0
0010110000000100,1
1110011111111101,0
1000011101000100,1
0000011010010010,1
0101011111001001,0
0101100100011001,1
1011100010101110,0
0010111100001000,1
0110110111011111,0
1011001110010111,0
0011110011110100,1
0111100110000000,1
1111111101010100,0
1000010100001011,1
0101011001000111,1
0000101110101010,1
1101000111110001,0
1000000100011110,1
0100011010101011,0
1101000010000001,1
1010111000101001,0
0111111000011100,0
1011111111111101,0
0010000011100101,1
1001101000100100,0
0010001011111011,0
1110010110110001,0
1110000101001111,0
1001100110101010,1
1011100001011010,0
1001101010011111,0
1101100001000101,1
1101110110111101,0
0011011110100111,1
1110010111001001,0
1000101011101111,0
1101110100100110,0
0000000000111010,1
0110011101011111,0
0000010001101000,1
1001011010010011,0
0001010010110101,1
0000000011100101,1
1110001110011111,0
0010100000000001,1
0110110111000101,0
1101011110100001,0
1111011110100000,0
1111010101110110,0
1000011010101101,1
0010000111001001,1
0100111101010011,0
1001110111000100,1
1101100111101001,0
0101001101001100,1
0110011011011101,0
1101111000010010,0
0101010110001110,1
0011101001110101,1
1111101000000100,1
0001100000100110,1
1111101110100001,0
0100000011100010,1
1010011000100011,0
0101011110000110,1
0111101010011000,1
0010110011100101,1
1110100111101100,0
1011111000110101,0
1010101100101100,1
0000000000011001,1
1001101111000011,0
0111011011101110,0
1100100011100001,0
1010110011101011,0
0111101011100000,1
1101011101000111,0
1101110011110101,0
1110111100111000,0
0100110110100000,1
1011110100111011,0
1101100110111001,0
0001001101110000,1
0111010000011100,1
0100001100001010,1
1000111010101101,0
0110100000101110,1
1000100011010000,1
0111110100010110,0
0001011101000110,1
0010111001001101,1
1110110010000110,0
0101001001001100,1
1001000110111010,0
0010000100010111,1
0010110111100011,0
1111111101101011,0
1110111101011000,0
0111110111010000,0
0001000100101011,1
0011100011001010,1
1000010011001010,1
1101101001000110,0
0110010101001011,1
0000000110101100,1
0000011110010010,1
1100101001110110,0
0111000001101001,1
0001011010111100,1
1101001011110001,0
1110100000001111,0
1000110111000110,1
1001100100010111,1
0001000011001111,1
0100100110001010,1
0101001111111010,0
0110111000000101,1
0100110110011000,1
0011011111101110,0
1111011111010011,0
0110101000111001,1
1110000100001100,1
0010110101111000,0
1111010010100101,0
1011110100001101,0
1011101010111010,0
0101110111011111,0
0111110111000011,0
0001100100001110,1
0110101011010010,0
1001011110010111,0
0000010111111100,1
0101100100101010,1
0001110100100111,1
0001110101010100,1
1001110010110111,0
1000001010010011,1
0100111100010100,1
0010011001100001,1
0000011111001010,1
1100100010010111,0
1111111110100010,0
1001100011101011,0
0111011001100111,1
0100110001011100,1
0100100101111100,1
0110011110100001,1
1011001000101010,1
1101100100011111,0
0111010011000111,1
1010000100000000,1
0010000100101110,1
1101011011000010,0
0110110100010011,0
1000111101011010,0
1010101001011111,0
1011010100001110,1
1110101000010000,1
1111101110011101,0
1010011001000001,0
1101010110110000,0
1011111000001111,0
0110001111010000,1
0111110100000001,0
1001101101101000,0
1000000110100110,1
1100100101000100,0
1101100000110000,0
1111110000001111,0
1001001000001010,1
1100111000010101,0
0011100010000101,1
0101111111111001,0
1011011011110100,0
0111000101010001,1
0111001101001100,1
0001000001001010,1
0011111001100010,1
0100101101111111,0
0011100111101111,1
0011010100000111,1
0101010110011001,0
1000111011111010,0
1110001101100010,0
0011000011000010,1
1111101100001101,0
0111101001011011,0
0001110011011100,1
0100100010110100,1
0100110101001010,1
1111010000011111,0
1001111101011010,0
1010110010110000,1
1100110001100000,0
0110111010011111,0
1101111101111001,0
0101010000111000,1
0010111110100111,0
0110000111110001,1
0110110100010111,0
0101101010011001,1
1000100000100001,1
0000010100101100,1
1011011010000000,0
1010000100001010,1
0010111111011001,0
1111010110101010,0
1000100001101001,1
1100001000100100,1
1000000110010000,1
0000100100010000,1
0010111101011101,0
0010000101110001,1
1011010110000100,0
0100011010011001,1
0011011100111111,1
1011000011001010,1
0111011011110001,0
0000111001110100,1
1010110010000100,1
0011011110000101,0
0000010010101110,1
1100010111001101,0
0110110011010001,1
0010000010111100,1
1101101101011110,0
1011111101100101,0
0011000100010011,1
1011011011010111,0
0111000110111011,1
0000101011011110,1
0000111111011001,1
1110101010110101,0
0111101010000100,1
0000010001001000,1
0101101110110110,0
1110010001101111,0
1001011101101001,0
1100111010000110,0
0010101010001101,1
1000101011011000,1
0110001001010011,1
1011001001111111,0
1101101011011100,0
1101110110100001,0
1100111110111011,0
0111010100000100,1
1101010101110111,0
0001111010101010,1
1010100010011111,0
1111010101011111,0
1011111101001000,1
1001001001101010,1
0010101111011011,0
1110110100010011,0
0101111000010101,1
0110000000001000,1
0000010011100100,1
0000101011010011,1
1001010101010111,0
0111010010111011,1
0001100111010001,1
1000010111011101,1
1111011100111001,0
0011010101100000,1
0010011101100100,1
1001000110100110,1
0011010110110100,1
0010001011110110,1
1001001010001010,1
0001111000101001,1
0101101010000010,1
1011111110010110,0
1110101111010110,0
1011111010101000,0
0111110110000011,0
1101111010011111,0
1101000001111111,0
1010101110000101,1
1000110100001100,1
1001000000111011,0
1110100001101011,0
1000010101100100,1
0100101111011110,1
0011011100000000,1
0011011110100010,0
1011000001001001,1
1011010100010100,0
1000010001001011,0
0011011110001000,1
0110000110111101,0
1011110110001001,0
1011110000001011,0
1010101001010110,0
0110010111010101,1
0100000000010011,1
1001111000010110,0
1001001010110101,0
0100110111100001,0
1101101001011001,0
1011010011010101,0
1111110010000110,0
1011000100001101,1
0000010110001110,1
1000111001000111,0
0111110111000111,0
1000010110101000,1
0100111110010010,1
0110111110111111,0
0100101111001011,1
0001101001011101,1
0001110100011110,1
1101000000110110,1
1100111100110100,0
1101011111101101,0
1110010010001101,1
1110110011011000,0
0011110110011010,0
0111110000010111,0
0010110111010010,1
0100110011000111,1
1100011000110011,1
0010111101010110,1
1101110000110010,0
1101011011101010,0
1110100011000000,1
0110000110001000,1
0101101000110000,1
0101001001001111,1
1001000000001110,1
0011010010101011,1
1110000111000100,0
0011100010000010,1
0011110111101100,0
0000101011001011,1
1000100010011111,1
0110000001010101,1
0000111101010010,1
0001100100101011,1
0011111111111000,0
0010110110011101,1
1111000100111001,0
1001010101100001,1
0111001011010110,1
0111011000001111,1
0000001110101111,1
0010001100001100,1
0001111010111011,0
1111101100100111,0
0100001000001010,1
0001101000100110,1
0100001100000011,1
1110001110010101,0
0111100111011101,0
1000111000011110,0
0100100101100001,1
1011011101011011,0
1110111001101110,0
1101001010000110,1
1000000110100111,0
0010010010101011,1
0100101000111101,1
0000001100000100,1
0101110011000101,0
1000110001010110,1
0001010111110010,1
1111001111000011,0
0100110101000000,1
1111101101011111,0
0110111111111011,0
1001010010101101,1
0011111100011101,0
0001100001001101,1
0001110011111111,0
1111101100111001,0
1100011101111101,0
0101111100111111,1
0010001111110001,1
0111100010100110,1
1011101011000101,0
1100000010101011,1
1010100001101001,1
1101010100000011,1
1001000000100110,1
0100010110000011,1
1100001000011101,0
0011111010100110,1
1010110101000011,0
1110011010011000,0
1101001011110111,0
0111010001111000,1
1101011010001000,0
1011010011011101,0
1001111101111011,0
0110111111000101,1
0110001101101010,1
1011110110100100,0
1000001101110100,1
0101110111001101,0
0111111011111000,0
0010010001100001,1
0010110111000000,1
0001111011100001,1
0110000111001011,1
0101100111010100,1
1011111111010100,0
0001011111001001,1
1101111011110101,0
1110111110001000,0
0001111011111101,0
1000110010011110,1
1110111000010100,0
1010010001111110,0
1011011110110000,0
0000011001110000,1
0111110011110000,0
1111011100011011,0
1101101010000001,0
1111010000001001,0
0100111000111100,1
1101100010100011,0
1101101001010100,0
1010101100100001,0
0001110010100110,1
1011111001101101,0
0110101011100110,1
0010011010110110,1
0110111111110000,0
1100011101000100,0
1000111110110100,0
0100010001001100,1
1001010001101000,1
0110110101101100,0
0100100111001110,1
1010010110110001,0
0010111001111010,1
0111010010110011,0
0011111110011111,0
1101110101100000,1
0101010001101101,1
1000111111010101,0
0111101001010111,1
0001001101101001,1
1100001110101110,0
0101111011011111,0
1101000111100000,1
0000110010000001,1
0000001010011011,1
1101111010000011,0
0011011000000111,1
0110000000100001,1
1011000110101111,0
1010001000111111,1
1100100101010000,0
0000101101001000,1
1110001011011100,0
0000101011111100,1
1011111001000000,1
1010011100010011,0
1100010110111100,0
0000101101110100,1
1011110011101101,0
1110100001000111,1
0000010011111010,1
0000100001010110,1
0011000001011101,1
1011010110111010,0
1111100101010110,0
1010110010111110,0
1111011000101001,0
0010010000000110,1
1000011011110100,0
0110010100000100,1
0001000101010111,0
0010000011011010,1
0010100011010010,1
0101001010111111,0
0110101001111111,1
1011101111001000,0
1110111101000000,0
1100001111010101,0
0011101101011000,1
0001111101011101,1
0000001110110000,1
1010100010010101,0
0011111110111110,0
1011110010100100,1
0100010100010010,1
1000110101010100,0
1110001110101110,0
0011000110001000,1
1111110111001011,0
0111001011010010,1
1110000111110111,0
1100011011000011,1
1110111101000101,0
1011101110011000,0
0000111011100001,1
0100110111010000,1
0100100001101001,1
0011100110011111,0
0101010000111010,1
1000101110010100,1
0110100000101011,0
0111100001001111,0
0111000001110000,1
1010011101011110,0
0100101001100101,1
1011011000111000,0
1010100111110110,0
1000100101001100,0
0011000101001000,1
1011010111011110,0
1100100111000110,0
1110011001101001,0
0100100010111100,1
1110000010111111,0
1100111011110010,0
1111001011111010,0
0101000010001001,1
1001100001111000,1
0000011101101110,1
0101001010000111,1
0111110100111011,0
1111011100000101,0
0100010000100001,1
0100110000110110,1
0100000111001011,1
0000101110100001,1
0001110110001100,1
1001101101000001,1
0011111001111100,0
0111100010000100,1
0001101110101111,0
0111100011110000,1
0011100010100011,1
0010010011011001,1
1000011001001110,1
1100000100110000,1
0010100100100011,1
1011000000010111,0
1010100011111010,0
1010000111010011,1
1110100011101111,0
1100010110100010,1
0000101011101110,1
0010111101111010,1
1111111111000100,0
0110100110000000,1
0111010000011000,1
1111000110101111,0
0100010111100000,1
0111001111101101,0
1000101011001010,1
1100000111011101,0
1111101100001110,0
1100111000111000,0
1001111111001011,0
0100001100100111,1
0101100100111100,1
0100100111000001,1
0010111100101001,1
0000000010111101,1
1011111010110010,0
0011101001100001,1
0101001111001101,1
1001001000110010,1
0111100100000011,1
1010011100010111,0
0011010001001110,1
0000010011101100,1
0010100110011010,1
0001011000000010,1
0100101000001000,1
1100100010010010,0
1010010110111101,0
0001010110111100,1
1001111101000111,0
0111111000111110,0
1101011000001100,1
1111111000010101,0
1111111110010010,0
1000111001100110,1
0101111111101010,0
0111111101011001,0
1110111011001100,0
1100111011001101,0
1110101001001001,0
1010100101000000,1
0001110000100000,1
1011101100110001,0
0101010000100100,1
1101111110001101,0
1100111111000110,0
1011000001101001,1
1100000001011011,1
1001101110101111,0
0100101010001000,1
0100000100010111,1
1000101110110000,1
1110011101110101,0
0101111111110011,0
1000000111011000,1
0100110000101100,1
0011101010111010,1
1101101001010111,0
1110101001011111,0
0100001000001101,1
0111100111011010,0
1000101010111010,1
0010111110011000,1
0101110001000110,0
0101000100101111,0
0111101000000001,1
1000011110011101,0
1011100111000110,0
0001101110110111,1
1100100101111001,0
1001100110000010,1
0111101101011011,0
1011100011100101,0
1000001011011110,1
0100001010001111,1
0000000100011100,1
0000100111001100,1
0101011111011111,0
1000111000001010,1
0100101011101011,1
0101011000011001,1
0001001010111001,1
0100110100111101,1
1101111011011100,0
0101111001001011,1
1011001110111000,0
0001111110110111,0
1010111011000001,0
1111110011111100,0
1011011110100110,0
1110111000101101,0
1100000111011001,1
0111101000101111,0
0000010011101110,1
1000101010000011,1
0101001001110100,1
1101100010110101,0
0101100101001100,1
1010101010010011,0
1111001110101100,0
0001011111111101,0
0111011011010001,1
1011000010011010,0
0010110100110100,1
0000000000000011,1
0111100101111010,0
1111100111111101,0
1010010001000101,1
1110110011000111,0
1011111100000001,0
0001110101100010,1
1000101001101011,1
0101000111000011,1
0011100101011101,1
1011010100000000,1
1011100010000110,0
1000110000100100,1
0110001100001101,1
1100111111100001,0
0011101011000110,1
1110010000000101,1
0010101000001011,1
0111111101011111,0
1000001110101001,1
0100010011010000,1
0100111110101010,0
0111001011101100,0
0000010000010010,1
0001111000101100,0
1100100001111110,0
0101101111100101,0
1110110010110010,0
1011111101110000,0
0110011111010011,0
0010100100011110,1
1111001011101110,0
1100011111001110,0
1000111000100110,1
1010111110000111,0
1011011101101111,0
0000000001111111,1
0011010110100100,1
0011101111110100,1
0010110011110001,1
0111100111010000,1
1100111010011000,0
1011001110101000,0
0110010001000001,1
0111101111111101,0
0100001101100001,1
0001101000001100,1
1100010101000110,0
1100000110010011,0
1011100011111100,0
1000100100010111,0
0111110111001010,0
1101011000011011,0
0100110000010011,1
1000011010001110,1
0111011110001111,0
0001101000100111,1
0101010001111101,1
1110110110011001,0
1010011001100010,0
1010011000011110,0
0001100000010000,1
1011001010010100,0
0011000001010001,1
0001011011011111,0
1000011000110000,1
0111110010001010,0
1000110000110110,0
0100001011001101,1
1100110101110010,0
1110100100101111,0
0111011011011010,0
1000010111101011,0
1101010010000100,1
1100010010111111,0
1001100101010000,1
1010010011000001,0
0110011111001111,0
0010000010010110,1
0010011111011010,0
0111000101101001,1
0100110111001001,0
1010110011001000,0
0100100001111011,0
0011111110101010,1
1010101101001000,1
1001101111000101,0
0111110011011010,0
0110101101011100,0
1000100000001000,1
0100011001011000,1
1100011111000001,0
0111101010001000,1
0101010001111111,0
1000001100001111,1
0010100101001011,1
1110111101110101,0
1100001111000000,1
0110111111100000,0
0110110001010010,1
1101001010010000,1
0101111011110001,0
0010010100001011,1
0110010101000100,1
0110000111111011,0
1000010111111000,1
0010011110010100,1
1101110000000010,1
1011100011111001,0
0111111111001011,0
1011101100110110,0
1000010111110001,1
0011000111101111,1
1100111111100010,0
0010010111111101,0
0100010011000000,1
0100100100000101,1
1001100110111101,0
1010001110100010,1
1001101110111011,0
0101010010110100,1
0010010101011111,0
0001010111100111,1
0010111111110101,1
0101011011000100,1
1110111001001111,0
0111000011010011,1
0110011110001000,1
1011001011111101,0
0110000000011001,1
0000110000110100,1
0010100111001001,1
1101010011101001,0
0011011001100111,0
1011101001110110,0
0101010101011001,1
0000111110100000,1
0000100011101010,1
1100100111010101,0
0110001100111001,1
1111001101010111,0
1100001011001010,1
1000100101011100,0
0100001010100100,1
1110111011001111,0
0110000110010101,1
1111011100110000,0
1011100111111100,0
0011111101101010,1
0110000111110010,1
0111100000001111,0
0100010011000010,1
0010000100101010,1
0001111101110001,1
0110110010110000,1
1001001000010001,1
1101001101001101,0
1100101010011001,0
0000111100110001,1
1000010010001011,0
1101111001111011,0
0011111110100100,1
0000000001011011,1
0101001010001110,1
0011011001100010,1
1110101100110001,0
0100011000001010,1
1011100111100100,0
1010101000010101,1
0110001001101110,1
0110001100010000,1
1110000111010011,0
0101111101111010,0
0110000101001000,1
0011110111010001,0
0110101011110011,1
0011001001100101,1
0001011011010010,1
0001101100000100,1
0100110010011010,1
1110100111110010,0
0000001111101011,1
1100111001111010,0
1000010011111110,1
1001100010011010,1
1110111110101111,0
1001011011001011,1
0001000000000000,1
0110110111011001,0
1011111000000101,1
1010011101101011,0
1010000101100110,1
1010000111010100,0
0000110110100000,1
1110101101100101,0
0001001010010000,1
0011111101100001,0
0110111011000110,0
0110000101011110,1
1000111101000011,1
0110000010010000,1
0000001100111111,0
0010111011011000,1
1011000000110111,0
1111110101011010,0
0100001111001011,1
1100101001110111,0
0001110110110011,1
0111110101110011,0
0100101110000101,1
0111010011110110,0
0110110110001011,1
1101111100010011,0
0010110101111100,1
1100111010110011,0
0001110001111100,1
0001110101111100,0
1100111001010001,0
0111101011001011,0
1010100011011100,0
0000000101100010,1
1001000101011110,0
1010001000110010,1
1001101001010000,1
