challenge,response
1000001010101001,1
0011110001111011,0
0100101111011110,1
0000100101111000,1
0110111101000111,0
1001000110001000,1
0111010111011000,0
0001001101111100,1
0111101111100001,0
0010000111011111,1
1011010110111111,0
0001101100011010,1
0101100111001100,1
1011001001101000,0
0111101100111110,0
1001000000101101,1
1001110100000100,0
1000100011001010,1
1000110100111111,0
0111101000111101,0
0001111011101000,1
0001001010001010,1
0111001011011101,0
0100100010100001,1
1100101001111110,0
1001110011010111,0
0101111010110100,1
1010011101010111,0
0010010110100001,1
0011111010011111,0
0100101001111100,1
0010101011101001,1
0001001110001000,1
1100001110011011,0
0001101011100110,1
0100101110101110,1
0101111000010011,1
1010001011011110,0
1111011100100001,0
0111111010111000,0
1001010001100011,1
0110111001010110,1
1010110100000011,0
0110100001001111,1
0101111100011111,1
0101001011011110,1
0011101100010001,1
0000110110100100,1
0111010101010010,0
0011010101110011,1
0011110101011101,1
1101010001111100,0
1010111000111011,0
1000001111000100,1
1011010010101001,0
0000110010100010,1
1001010111000110,0
0011010110101101,1
1101101100100100,0
1001110101110101,0
1110101101000011,0
0000001000000000,1
0100100111111110,0
1001110001001010,0
0100000100000011,1
0001111110011100,1
0000011111111111,1
1110000000011100,1
1011011111100111,0
0110110101001010,1
1100100000010110,0
1101100100001110,0
0101000001110100,1
0100110100100111,1
1011110011011110,0
0011011100011101,1
0000101110111111,1
1100100110110110,0
1000011011001010,1
0100100001011110,1
1011110011100100,0
1100110111011011,0
1011101000000001,1
1001101000000001,1
0000010000011011,1
1100110101110110,0
0000010110001111,1
1011100000100111,0
1111010001110010,0
0101001110011110,1
0100100000000010,1
0001110011100100,1
1101110011010010,0
0111000101110000,1
0101000110110000,1
1011010011100001,0
1101011100001000,0
0011101011001010,1
0110000110000100,1
0111110100111110,0
1001101100111010,0
0100001010001001,1
1111100111001100,0
1111100010011101,0
1000100100010110,1
1110011001100101,0
0011010000101100,1
0000101100110110,1
0110011100100011,1
0111010111100110,0
1011111110011100,0
1110010011010101,0
1111010001111011,0
0101000000111000,1
1001100011011111,0
1000111001011010,1
1110111101010011,0
1100100110101101,0
0111111101001111,0
1111111011010100,0
1011000000101100,1
0100011111011100,1
0011100000010000,1
1101011100110011,0
1001000010100111,1
1110110101011001,0
1000111110110010,0
0101101010010011,1
1001000111111001,1
0111011100111010,0
0111101111000101,0
0010100010000011,1
1001100100000001,1
1101011110001100,0
1111101100101011,0
1111110110111000,0
0011111110111100,0
0011101000010110,1
1110000111110111,0
1111000110101000,0
1100111100001101,0
0011001000001011,1
1010110001101000,0
0010011100010111,1
0101110100110101,1
1000100100000000,1
1110001011011100,0
0011110101000100,1
0011111011100100,1
1001110011100111,0
0001110110010010,1
1110000100011010,0
1010101001001010,0
0011001100111010,1
1110000110101010,0
1010100000101000,0
0011111010011100,1
1111110110001111,0
0100110101000110,1
0111000111111001,0
0001111000111110,1
0010010011001111,1
1111011110001110,0
0101000111000100,1
1100100111011111,0
1001001100111100,0
0111100010001011,1
1011000011010010,0
0100111110010111,0
1011001101001000,0
1110000011110011,0
0101100100001011,1
0000000110011101,1
1100001111010000,0
1001111011110010,0
1101110100101010,0
1010110111100110,0
0101000001001000,1
0110101100011111,0
1111110111111000,0
1101010001110100,0
0100010100111001,1
0000111010110001,1
1101000001100100,0
1110011111010110,0
0011100011111100,1
0100100001101010,1
0011011111010111,0
1101000101111111,0
1001010101000101,0
0011100101110111,1
0000101100111100,1
1111100001111000,0
0011000011111111,1
1100010111000000,0
0011010111000000,1
0111011011111111,0
1001100011111011,0
1010101110101101,0
1110010000010011,1
1010011100100100,0
0011011011110110,1
0011011001011101,1
0100111101100101,1
1001101100101001,0
1100010110111100,0
0010100000111010,1
1000110110101010,0
0111101111110100,0
0010010001111001,1
0011100010010100,1
1001010111110010,0
0011111111010100,1
0101011101000100,1
0100111010010111,1
1001000011110010,1
1101111110100010,0
1111100110011011,0
1010100001011100,0
0001001110101100,1
0111110011101000,0
0110010101100011,1
0110100001011010,1
1110001001011111,0
1110011011010000,0
1010111011101000,0
1111111100111100,0
1001100111011110,0
0110101010101000,1
0111101001010100,0
0011110010010110,1
0111000100011100,1
1110010010110111,0
0110100111101101,0
1100011000011001,0
1111011110111101,0
1011100100110101,0
0101001000101000,1
0111111011001010,0
0110111101100000,1
0100010110011011,1
1101011010000101,0
1001000010111001,1
0101110111111011,0
0101111011001011,0
0100011111010111,1
1011010000010000,1
0011110111100001,0
0011101000110000,1
0011110101101111,1
1101010100011011,0
0000101000101001,1
1100100000101111,0
1111000100111000,0
0100000100010011,1
0100101010010101,1
1001110010111010,0
1111110111010110,0
1100000001010001,1
0011001100000001,1
0100111001101001,1
1110100110100101,0
1111000001011011,0
1011000101011011,0
1111101011101101,0
1100001001001111,0
1011001101111011,0
0100100011000101,1
1001000110010100,1
0110001101000010,1
0111111000101011,0
1011001111100010,0
1110011110111000,0
0001001011001000,1
0110100011111101,1
0000101011111011,1
1101100100010110,0
0011100010001100,1
1001101110011100,0
0110011101101100,1
1011100111111010,0
0101001111100001,1
0011110111101110,1
0011010001000100,1
1100001111111011,0
1110110010100110,0
1001010001100111,1
1111001100010011,0
1011110001010010,0
1001100011111001,0
1101101110110000,0
0000101100000101,1
1101011001001001,0
0011111100101010,1
0000101111001111,1
1010111100011100,0
0000101001001100,1
1101011001011111,0
1001010111110101,0
1000010010101001,1
0111000100001110,1
0110001001111010,1
0011100000000101,1
1001101000101001,0
1110010010111000,0
0001000110111010,1
1110101010010011,0
0011100110000000,1
0101000010001000,1
0101110110011001,0
1001111010000011,0
1011011001011101,0
0111010010011110,0
0010011101001001,1
1000100100100001,1
1101111100000010,0
0101110000101000,1
0011100111100110,1
0101001011010101,1
1010100101001001,0
1100100111101010,0
0001010101000110,1
1110100100010000,0
0111101011001000,0
1101100011010001,0
1001101010111001,0
1100000110101011,0
1110011010111101,0
1110100110010111,0
0100110111000110,1
0010101011100100,1
1011000100000011,0
1101011101011010,0
0000110101001000,1
0011010010110000,1
1000101100011100,1
1110001001000001,0
1011001101010011,0
0000100001011101,1
1100100000100101,0
0000100100110110,1
1111010101101011,0
1011001011011001,0
0000011111000000,1
1001000110000100,1
1111011100111101,0
0011101100110010,1
0101100111110100,1
1100010101100101,0
1100101000000011,0
0100110111000100,1
1111011001111000,0
0110101011111110,0
1110101101111100,0
0010000010101100,1
0000001001101001,1
1101100100011000,0
0110010010010011,1
1100101010110011,0
0000111100111001,1
0111100010000010,1
0001000110111101,1
1100011110011111,0
1111111111111010,0
0111110111110101,0
1111100011010111,0
1110101011000100,0
0011111101110010,0
0001011011100100,1
1110001111101110,0
0010111000010110,1
0111111100110010,0
0101111111000100,0
1100000010001110,0
1101000000110010,0
1000001100110110,1
0101000101111101,1
0101100100010100,1
1111100000101111,0
1001011010101011,1
1100011111110010,0
1100000000111010,1
1011111000000000,0
1001111110010010,0
0110100011100101,1
1000101101101101,0
1010000011011101,0
1110001111011001,0
1110100011000010,0
1011000010011010,0
0001000010111011,1
1101001111010011,0
1001010011011000,0
0111111101110101,0
0011110001101110,1
0001001100000010,1
0011010010110110,1
0101001111001011,1
0001111001010010,1
0100110111000000,1
0000111001001001,1
0010111010100100,1
1101001000100011,0
0101001001000000,1
0100111000100110,1
1011111110011010,0
0101101001101011,1
0111100011101101,0
0111000101010100,1
0101111001111101,0
0110000100010001,1
0111111000101100,0
1010000000001100,1
0100110010010000,1
0111101111000000,0
0000011100010110,1
0000011100010111,1
1000011001010111,1
1100110010011111,0
1001011011001100,0
1110100110101111,0
1011011101111010,0
0100111101011101,0
0011011011001001,1
1000111101010011,0
0000111010101001,1
1011000010101111,0
0100001011000000,1
0010111111011000,1
1011101000110111,0
1011011110000010,0
1010101010000001,1
1101010110100101,0
0000101010011101,1
1000110011001011,0
1100111010111100,0
0101001010101000,1
1011100000100110,0
0010001011101011,1
0111011111011011,0
1001001100111011,0
1100100000110001,1
1111110110100101,0
1101100000011000,0
0110010001111110,0
0101111101000110,1
1001010011110011,0
0111000111001010,1
0100111010011001,1
0001000101110011,1
1000110110110110,0
1011100010001001,0
0001101000000010,1
0101000101010111,1
0010000110011000,1
0110101011110111,0
0000111000100110,1
1110100000011111,0
0011111101100101,0
0001110001111101,1
0010000100100110,1
1011000100001110,0
1000011011000000,1
0010000011100101,1
1001100100001110,0
1110011000101010,0
0010100000011111,1
1010100001000100,1
0000101001001000,1
1110011111110110,0
0110010001101111,1
1011110100100110,0
1001111111111101,0
1111010000111101,0
0100111011010110,1
0011111001101010,1
0001111001111010,1
0111010011011001,0
0101001010000010,1
1110001000101100,0
0000110111010000,1
0111001110011101,0
0111100011101100,0
0011100001011110,1
0001000000001010,1
1011000100111000,0
0000100100100000,1
1001110011111001,0
0010101000011110,1
0110101010001110,1
1110111101010001,0
1011101011010110,0
0101111101100001,0
0001100100011001,1
0010011100000010,1
0100010000100001,1
1010011111010101,0
0101101101111110,1
1000110011000111,1
1110110111110001,0
1101100110010011,0
1100000110110111,0
1100111011111111,0
1010111110100000,0
0010000110000011,1
0000011011111110,1
0111100011000001,1
0001110110000010,1
0000110011111011,1
0010011011101100,1
0110101011100011,1
0101010111010110,1
0000010000100000,1
0110000010000110,1
0101011010110010,1
0110000011011011,1
0000011101010111,1
0111100101000001,0
1010001000101110,0
1000101001101100,1
0111001111011110,0
0000011100010100,1
1001001111011010,0
0101001011101001,1
1001110101010001,0
1101110011100101,0
1000011110011010,1
1000100110101111,0
0101111001010000,1
0010111111100001,1
0101100101101101,1
0001001101100010,1
1111110100010000,0
0000110000100110,1
0101100000010001,1
1110110111000001,0
1100101100100011,0
0010101111011000,1
1110010111100111,0
0110110100001101,1
0110101011010101,1
0111100000001101,1
0001100010011001,1
0001101101011000,1
1000110000010000,1
1101011111100111,0
0010101000101010,1
1001010100011110,0
0000111100010100,1
0000110100000010,1
1101101011101101,0
0100101010100011,1
1111000011000000,0
0100111000101010,1
0101111110001110,0
1111101001101100,0
1000000001110000,1
0100100110111010,1
1101011001101110,0
1111101110011011,0
1010001010100111,0
0001110001011001,1
1111000000011101,0
0011001001100110,1
1101010000000010,1
1000010011001110,0
1010010100101101,0
1110101101011011,0
1101000010011010,0
0100100111100100,1
1011011101001000,0
1000100110110011,0
0110111100101110,0
0110100111111100,0
1000101101101000,1
1011101110111010,0
0010001000000100,1
0001101000111011,1
1000001101011110,1
1101000000001000,1
0100000001100010,1
1011110111100101,0
0011110100011001,1
1110001001010010,0
1110000000110111,0
0101111100100101,1
1100010010010001,0
0101110111110011,0
1010101110011010,0
1000001011110000,1
1001010101001010,1
0010000101010001,1
0100111011001110,1
0110001110001111,1
1101110000111000,0
1001010110010001,0
1110101111010000,0
0010111011011101,0
1001011111110101,0
0001010001001100,1
1010101000000001,1
0111110100011000,0
0000000011110110,1
1010111010111111,0
0011010011001010,1
1001111111010010,0
1101101001001111,0
0011100111110001,1
0111100111110001,0
0001110101101011,1
0000100011010101,1
1100111000110000,0
1011100000100100,0
0001011100100000,1
0101100000001101,1
1100011110111101,0
0101100110010110,1
1011010011010111,0
1101000001000011,0
1000100110101110,1
0010100111010011,1
1011100100101010,0
0100101000010111,1
0010110100100100,1
0010010100110011,1
0101111001011011,0
0100011000101111,1
0111011101101010,0
0110011001110001,1
1010110111010100,0
0111100000011000,1
1110111100101000,0
0010011001010101,1
0100100000001010,1
0111111100010111,0
1101000101000000,1
1110000000010001,0
0101011101011101,0
1110111110100011,0
1111010110011110,0
1011101001101000,0
1100000101111101,0
0011011010100101,1
1011000001011110,0
1110110111111111,0
1001101010000000,1
1000001010111111,0
0000101000001110,1
0011110001101101,1
0011000000100000,1
1010000011010000,1
1011011001001001,0
0001101001110111,1
1111100100101110,0
1010111101000011,0
1111110011001000,0
1001010001001011,1
1011101011100011,0
0011100110001110,1
1110000100101111,0
0001000011010001,1
0000111010101110,1
0000000000110010,1
0110101100111111,0
1110101101001000,0
1000110101000111,1
0110011101100100,1
0010100010100000,1
1001001010000001,1
1001010101100000,1
1101000011100101,0
1101110101100000,0
1110101111101100,0
1011001110111101,0
1001100000000010,1
1010011101100100,0
0111011000001100,1
0011010011101001,1
0000110110001000,1
0010100110000110,1
1100000111100000,0
0110001110100111,1
0010000101010100,1
0011011100011110,1
0011000000000010,1
0100010010100110,1
1000101011110110,0
0101010011010001,1
0110100010100111,1
0111001110001111,0
1001100010001010,0
1001010101011101,0
0110101100010000,1
1110101010010110,0
0101010001110000,1
1010000110000111,0
0000100101101001,1
0010100001010001,1
0111100001000111,1
1011001010110001,0
1001110100011100,0
1111000000110000,0
1101100000110100,0
0111011100001000,0
0110001110111110,0
1000010101111100,0
0010111001110001,1
0011100101111000,1
0111100011001101,0
1010010000000111,1
0001000000010100,1
1101101110001110,0
0010011010100101,1
1010101000100001,0
0100011000100001,1
0001000011101110,1
1111010000001101,0
1001001001001110,1
1001111111000111,0
0111111001011110,0
1011111011111111,0
0000011010001001,1
1010011100000001,0
1100001101010000,0
0111110101011001,0
1001011111001000,0
0111111101100100,0
1000100000100110,1
1100101000011001,0
0011001011011111,1
0001000100000110,1
1100101010010001,0
0010111110110001,1
0110010000100011,1
1010110101010100,0
0100000111000111,1
1111100110111100,0
0110001111010001,1
0011001011110100,1
1100111110010000,0
0000000111100100,1
1000001010111110,1
0100010100001100,1
0100010101111110,1
0101011010011110,0
0010010111000101,1
1101010011000001,0
1001010101110011,0
1000100101000011,1
1001100010011011,0
0100100010011100,1
0001101100101000,1
0001011111010100,1
1111111000100001,0
0111000001011000,1
0000100101100110,1
1010101000011000,0
0001110010101100,1
0010100001011111,1
0100101101100001,1
1010010011000011,1
0011001100111001,1
0110111001101110,1
1000010011010011,1
0110000110110011,1
1100010100110101,0
0010000001100101,1
0010011100000001,1
1110101011111111,0
0010111100111110,1
1110101110000000,0
0001101101100101,1
0101110101101001,1
1111001100001011,0
0010110110011100,1
1101000101000110,0
0010110100100110,1
0111110001111011,0
0010001100111010,1
0100101111111001,0
1010000000110001,1
1101000000110000,0
1100000111111111,0
0100101010100110,1
1000101100101011,1
1100010110111011,0
1001000001110000,1
0100111100101110,1
0100001000010001,1
1111110101111010,0
1110001101000110,0
1000101101011110,0
0001111110011011,1
0001111110001001,1
0100101010000000,1
1001001011001011,0
1011000011000100,0
1010110110011100,0
0000010011100000,1
0110100001010100,1
0111100101000111,0
1011001001101111,0
1111100111011011,0
0110101111110111,0
0101010011111000,1
0010000001111011,1
0110000001110111,1
0110010011001111,1
1000100011110001,0
0111101000000000,1
0011010000111111,1
0000011011101011,1
0110001011010110,1
1110110010000100,0
1111110011101110,0
0111001110100010,1
0010000101001001,1
0010111100001010,1
0011010101100110,1
1101001000100001,1
0110010000111100,1
0100010001110001,1
0001101101101110,1
1010100010010110,0
1100100101101101,0
1110100010000101,0
1010011010001010,0
1110000110011110,0
1001110001000000,1
1000111011100100,0
1110101111101111,0
1001100000011010,1
0111011010011011,0
1011001000011111,0
1010010111100010,0
1110001101011111,0
0110101011010111,1
0001001001111100,1
1100000100001101,1
0011100000100101,1
0001100001001010,1
1010111001010100,0
1110100101110100,0
1010100100001111,0
1011011101100110,0
1101100111100001,0
0011100111111110,0
1011001101111111,0
1101011101110101,0
1111010011101111,0
0100110101110001,1
0001001010001101,1
0010001000111110,1
0000111111010010,1
0111010101000111,0
0111101101001101,0
0111011100100001,1
1011100001101011,0
1000001000100111,1
0000110001110001,1
0011000010010010,1
0000010011011110,1
1100000011001011,0
1011000100011101,0
0101000111100000,1
1110100110111011,0
0100011010111101,1
0101110111001111,0
0001110011100000,1
1100000100101011,0
1010010111111100,0
1000001110110010,1
0110011100010100,1
0110000100010000,1
0101010000110101,1
1110010111001101,0
0100111001010111,1
1011001011001000,0
0100011110001001,1
0010000111100010,1
0100101101101110,1
0000011000100001,1
1010010001101001,0
1011101100101000,0
1111100011001101,0
0110010110101001,1
1110011011010110,0
1001111100010111,0
0110101100011110,0
1001011010100101,0
1110111100111010,0
1011111011110100,0
1001101000000010,1
0001110100010101,1
0001001111110001,1
1101100010100100,0
1110000011111111,0
0111010110100010,0
1000100110011011,1
0010111100001000,1
1000010110011011,1
0011001101011100,1
1101111100011100,0
1000111000010110,1
0100001101100010,1
1000101011011011,0
0111000100111001,1
1100010100111101,0
0010011000011010,1
0010010101010100,1
0000100100001010,1
1111111010111111,0
0001100111000111,1
0001101010011010,1
1011001000101101,0
0101000001010111,1
0110010110110010,1
0111100001101001,0
0110001101101011,1
1000000000100100,1
1111001111101100,0
1010111100101111,0
0010100001101111,1
0010000000101011,1
1000101000101101,1
0100010010111011,1
1010000111111011,0
1011100000011000,0
1100010101011101,0
1010110000000011,1
1011001000110100,0
0110010111111011,0
0111101100001001,1
0110001000100100,1
0100100110101001,1
1010000000001110,1
1111100010111010,0
0101111101111010,0
1111001000101010,0
0101010110001010,1
0011110010011110,1
1000101110011110,1
0001010000001100,1
1000011000110101,0
1011011000010011,0
1000110110000000,1
1100001100011001,1
0010111111000011,1
1110011100111100,0
1101011001110101,0
1100000100111011,0
1101011010000001,0
1010111111100111,0
1000001010111000,1
1101110100000001,0
1011001010011110,0
1110001011011101,0
0100110000010000,1
0111110011111000,0
0111011101110101,0
0001100111011010,1
1110011110110010,0
0110001011100101,1
1110000101100111,0
1100111100110110,0
1110101000100100,0
1100001110001101,0
1011110110100011,0
0100010000011000,1
1001000010101011,1
0100101100011011,1
0110000011110110,1
1100101100000111,0
1111101001110011,0
0010010010100001,1
0111111001010011,0
0010100001110101,1
0010100100001110,1
1010101101000110,0
0000101100001001,1
0010101010111110,1
0111010110000000,1
1111011010011101,0
1001100100001000,1
0110011101110001,0
1101011111011100,0
0101110100111000,1
0110110100011001,1
1000101010101100,1
0010010100110010,1
0110001100010011,1
1111101011010001,0
1110010110100000,0
1000011110110100,0
1101011010011010,0
1000000101110011,1
1011000110100100,0
0110000010111000,1
0010111011000100,1
1100011011001101,0
1110101011000001,0
0111001000111101,0
0011011111001101,0
0000100001011000,1
1111110101001100,0
0001011001101111,1
1011101110100000,0
1110111110011110,0
1101010011010110,0
1010010100010001,1
1011011011001001,0
1011110010000101,0
1011111001011011,0
0101001001000110,1
0111010010010001,1
0000001111011010,1
0010100111001010,1
0000001001011110,1
0010100011100110,1
0100100001001111,1
1010010111011111,0
0010101001010001,1
0001010101000111,1
0111101000110100,0
0000000001110101,1
0100010001111101,1
1110100011000001,0
1011010010111100,0
1111110110001100,0
1001110010011101,0
0001111101010111,1
1011011000001000,1
0011111100000000,1
1101110101110110,0
1100001101111010,0
0100001000110101,1
0001001101101110,1
1010101101001100,0
1100101000110011,0
0111010010101101,0
0000100111111011,1
0010110011000100,1
0011101010111000,1
0100011110101111,1
0010110001101000,1
0010011000111010,1
1010001100110011,0
0110011110110111,0
0010011000000111,1
0111011101011100,0
1110101100010110,0
1001001010000010,1
1010111111010110,0
0010100111111000,1
1000111001011100,1
1001100010110011,0
1010100001101110,1
0000101111100000,1
0010000000110001,1
0100001110110110,1
1011111100001111,0
0001011100000111,1
1111110011010110,0
1101001001110100,0
1000000000000010,1
1101100011011000,0
0000010010111011,1
1110000101101001,0
1011000100110011,0
0000101110010001,1
0110101111101000,0
1111111101010100,0
0101100011001100,1
1001110111100011,0
1101010001100000,0
0100110000100000,1
1111100000111100,0
0100110111101101,0
1101010011011010,0
1010011101000010,0
1110011000011001,0
1110011001001001,0
0110100000101001,1
0111100001101010,1
1001011110011101,0
0010010100100111,1
1111100101010011,0
1111010011111111,0
1011111110110000,0
1110001001101010,0
1101010110110000,0
0000111110101001,1
1001101001101010,1
1111100101001100,0
1111001011010010,0
0100011101011110,1
0010111010101111,1
1101000111111001,0
1110101000111011,0
0110010011001011,1
0111110111001010,0
0111111101011100,0
0000011101110010,1
0001100000100111,1
1011101110100111,0
0011101001011010,1
0100010111110110,1
1010110010111100,0
1101100000111011,0
0010011101010011,1
0001100010110101,1
1001110001000010,1
1100000010001111,0
1001111001101111,0
1000110001001000,1
1100101110100110,0
0100101100011010,1
0100100111001111,1
0011011110000001,1
0101110110000010,1
0100110011011110,1
0101111111111110,0
1110110110010101,0
0011011101000011,1
1101000001110010,0
1001011101011010,0
1001100110001001,0
1000001100001001,1
1011010000010101,0
1001100110100011,0
0011100000001101,1
1010110101100100,0
1001011011010101,0
0100001100100011,1
0110111001101101,0
1000100111101111,1
0100111000100000,1
1000010000001111,1
1101011010100011,0
1000111001001111,0
1111111111001110,0
1010110011101000,0
0100001110001001,1
0011111000111110,0
0101110001101101,0
1011100111001000,0
1100001011101101,0
0011101010110110,1
0001010000101110,1
0000111111111111,1
1110111001100000,0
0111001100111001,0
1010011001001000,0
1110011001101001,0
0011101010011110,1
0010011110111001,1
0001011001100110,1
